@relation 80dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}

@data
50.686268,50.858772,74.572015,89.435377,69.18792,91.072036,110.634899,118.294203,96.646859,114.682978,76.801586,57.853345,85.568021,83.341919,90.853664,76.513287,106.466879,116.199201,119.593108,134.673312,60.506589,55.512553,87.753648,72.965083,112.157898,90.797983,120.536282,105.316451,113.210909,126.57442,35.413621,74.235623,58.449036,101.103223,86.972225,89.300521,86.056465,89.120783,122.973105,92.986528,56.194698,66.211077,91.192432,84.659667,104.338151,112.756391,93.805164,97.970257,100.097625,100.761621,45.17425,57.64466,60.033014,67.242979,78.620462,76.284769,78.708708,93.200362,96.293643,82.79423,77.595116,30.096383,63.023523,52.155914,58.128408,88.188815,64.538824,92.922053,51.714239,97.287245,46.18497,49.424567,73.261649,50.084114,87.170578,77.542577,104.313162,118.661751,124.661003,126.752534,2,2,1,1,2,1,1,2
51.890889,51.983339,73.397108,88.522308,68.783678,91.640436,111.302891,118.187279,97.820934,112.604564,52.805548,44.465077,76.350237,56.654791,86.410304,89.311824,55.051355,54.619626,69.786647,103.901147,58.190024,54.217194,85.914824,70.004033,110.3437,89.178427,117.26306,103.568444,110.876193,124.071492,35.762475,42.995688,82.82481,94.318656,78.438663,75.121906,80.506552,89.060312,97.445049,92.170623,55.224753,63.418587,89.935524,83.856128,102.797185,109.876935,93.079853,95.663856,99.943895,99.722592,33.194432,61.33551,54.859906,74.810227,62.167984,64.77394,85.33246,69.41964,86.379355,72.219279,77.766968,86.563369,100.237978,103.946594,122.329385,105.576597,109.037501,136.262191,138.296985,117.265229,31.761875,74.584041,89.513906,80.118858,92.663838,97.834848,84.572192,127.175845,130.65593,105.043439,2,1,1,2,2,2,2,1
52.204294,52.931593,74.24737,89.250438,69.569932,91.796569,112.842989,118.770231,98.366423,115.373038,53.202984,45.684641,77.278311,54.72286,86.590327,89.337013,57.699396,55.984827,67.234719,104.185864,32.239384,69.579515,66.39684,63.684132,75.492735,88.288234,90.655274,109.834101,111.050054,115.704493,35.372869,73.280777,58.511322,101.14505,86.827483,89.990253,85.450004,87.188484,123.749679,93.054924,58.217848,73.96051,59.787758,60.508183,99.36799,88.029949,116.81423,88.232998,109.530948,132.938515,34.577965,62.129316,56.423601,76.682036,64.13511,66.89421,86.844833,70.912201,88.075035,73.669915,76.312515,29.749081,60.641048,51.980508,57.037092,87.971538,64.108381,92.359559,51.171252,95.593179,31.187833,74.084453,88.588763,79.467493,93.838249,97.507449,84.031098,127.092905,132.289012,105.104176,2,1,2,1,1,2,1,1
50.779898,50.662099,73.439809,88.394727,68.213545,91.310321,111.026752,116.438098,96.852253,113.486412,52.922722,45.518896,76.830476,56.355823,85.504066,90.971503,58.409797,56.38576,69.764226,103.84317,59.881059,55.160022,87.276819,71.655266,111.118048,90.872732,119.043716,104.978638,112.372986,126.120605,35.042325,41.79824,80.759884,93.506144,76.474345,75.644357,79.856391,87.988408,98.141978,91.621261,54.642509,65.994583,91.207661,83.412785,104.216687,109.995423,94.413012,96.022032,99.744194,100.1298,44.733958,57.291917,59.504237,66.396483,78.696598,75.067342,78.268384,92.991253,94.902026,82.433028,77.234863,86.535129,101.053628,104.18047,122.604865,105.024599,108.798923,134.918045,136.725539,117.16727,47.457708,52.699588,74.247091,53.209779,90.468215,79.716472,106.739668,118.989578,127.953653,127.195226,2,1,1,2,2,1,2,2
50.57052,52.096473,73.480935,90.232602,69.020795,91.844166,110.345053,117.062376,96.574295,113.830411,51.325343,44.243009,75.962016,55.154544,84.52495,91.685504,56.420373,55.677757,71.70109,103.804122,60.001506,54.798931,85.455621,71.015608,110.659593,90.233942,119.678837,102.289726,112.213376,125.619512,35.312651,73.58766,58.397152,100.83974,87.359863,89.653552,84.850047,86.600406,122.457858,92.459352,54.834661,65.218702,90.229656,83.832053,103.696946,111.197208,93.372177,96.811024,99.8036,99.134538,32.678202,61.4081,54.793171,74.571235,62.860892,65.10069,86.003454,70.231395,86.843818,72.521854,77.462677,86.195083,100.258783,102.745348,121.554823,105.703066,108.549032,135.310074,136.560766,116.988791,47.427502,51.467313,75.094486,51.926316,89.658026,80.169233,107.766492,117.886131,127.850792,126.928921,2,1,1,1,2,2,2,2
49.387789,50.213178,73.629758,87.512409,67.03973,90.191704,109.669196,116.862629,96.930961,115.132492,77.28362,59.385287,86.869616,81.162986,90.206108,76.732058,108.421516,117.216221,122.925545,133.583844,34.422878,70.394092,68.12039,64.65257,77.213351,90.676646,91.136863,110.490001,112.794287,115.962805,33.910791,72.638908,57.947198,100.133748,86.624276,89.593768,83.164178,86.930665,122.225368,93.010529,56.875267,65.290126,92.345311,85.420216,104.614379,111.036339,93.59906,97.884527,100.057974,100.167931,34.766771,62.206526,56.397908,76.615046,65.135779,67.570406,87.124946,70.863154,89.457209,73.789577,77.426692,85.126483,100.297739,102.895717,121.073251,104.489147,108.344375,134.947733,135.929296,116.710697,29.123307,73.301035,89.019854,78.328045,92.115228,95.576854,83.144463,126.378377,130.622257,104.549083,2,2,2,1,2,2,2,1
51.404642,53.736586,73.060397,88.884115,70.074784,91.441881,110.630933,117.253932,97.135642,115.099534,77.330944,58.839666,85.36144,83.451023,91.756044,75.274593,108.478237,118.66559,121.167763,135.451596,58.244667,53.362959,84.714896,69.72984,109.257068,88.456139,118.134013,104.112954,109.362393,124.708995,34.313759,73.862426,59.392894,101.485474,87.297682,90.506552,85.170596,86.607977,123.146077,93.027836,55.985001,66.696399,92.639804,85.110886,105.02185,112.046677,95.302935,97.459576,102.187771,102.249597,31.887167,60.477817,54.508605,73.721899,62.289652,64.538906,84.804584,68.033503,86.076114,71.407422,78.859326,86.644507,100.96428,104.525151,123.106015,106.338096,109.832692,136.236387,138.389592,117.043748,31.174262,73.364049,90.084694,79.163981,92.168499,96.16186,83.816802,125.500595,129.642532,104.043268,2,2,1,1,2,2,2,1
50.887792,51.893062,73.90985,87.379046,67.983995,90.868278,110.573684,117.554535,98.386749,115.283846,51.654238,44.819073,76.321063,55.67222,84.927179,90.173576,57.433459,56.68438,68.581457,104.416716,58.173898,54.938528,86.295815,70.547742,110.058756,89.569047,118.251829,104.939035,111.219781,124.005922,35.333999,74.641309,59.332194,101.52301,85.454881,90.304884,85.260427,88.394788,123.000616,93.499343,59.064075,75.39746,61.718016,61.021096,101.897722,92.512888,118.710864,89.743824,112.594606,135.693645,43.048621,55.65832,58.704581,65.737337,77.534021,73.960161,76.769255,91.448834,94.347256,81.175293,77.66853,86.664128,101.21069,103.718207,123.431657,105.539724,109.022466,136.019765,136.513748,117.019716,33.018821,75.814568,91.092316,80.682327,94.740244,97.866061,85.383741,128.34849,132.006166,105.894278,2,1,1,1,1,1,2,1
51.643642,52.069538,72.898431,88.98159,69.320599,91.981123,111.322597,115.542339,97.481118,115.116869,75.808404,57.504437,85.042698,82.872449,92.153352,73.79689,110.078536,117.494629,119.796428,135.671871,59.37343,55.247721,86.347475,70.848737,109.849285,90.156726,119.254125,104.13573,111.48821,126.004894,37.665242,43.329368,82.030414,95.767983,79.713705,77.664779,81.53781,91.05841,99.090801,93.626928,57.571146,75.490904,59.943112,61.242196,100.831334,90.055661,115.992772,87.80271,110.029767,136.515059,31.795057,59.665747,53.798741,73.53688,61.280325,64.138678,84.351697,68.421251,86.285874,71.695194,73.988211,29.551359,61.278643,50.025866,56.174436,85.950976,65.099185,92.412353,50.160705,95.50882,30.775359,74.180237,89.466691,78.9347,94.136404,96.622822,83.447686,125.379714,130.776613,103.84449,2,2,1,2,1,2,1,1
52.123836,51.745944,74.669732,90.857634,69.605089,90.850373,112.231457,118.664705,97.492477,115.687033,51.324936,45.943446,77.479914,56.054564,85.320124,90.28363,58.075725,56.398989,69.945898,104.950526,32.987564,69.40237,65.862439,62.564333,76.466749,88.364938,89.718444,109.671366,110.348559,116.200803,36.548696,44.903417,82.959376,96.840022,79.468505,77.362511,83.09937,90.566331,98.779794,94.247802,57.804823,75.445139,58.806849,61.253267,99.673379,89.513814,114.898237,89.515263,112.277069,134.619931,45.787331,57.91779,59.811665,67.942791,79.460452,76.280959,79.313124,93.589292,96.557122,83.900578,75.486528,30.620743,63.458009,52.220834,56.945474,88.72522,64.772681,89.799924,51.378752,96.376114,48.017759,51.378734,76.110947,54.187206,88.934187,81.392794,107.210485,119.983321,128.953928,128.863711,2,1,2,2,1,1,1,2
51.439184,51.615557,73.659166,88.423612,68.635269,90.666829,110.692971,117.66283,98.847786,115.400701,53.888027,44.713,75.750193,54.203003,84.910602,91.901739,56.707755,54.562769,68.147092,104.81338,33.347779,70.528717,65.786936,64.733967,76.447887,88.686379,91.162374,111.695923,110.790574,116.590817,37.001491,43.776426,81.328529,94.509363,78.43676,77.503305,79.623291,89.067888,97.874663,92.357667,55.125858,65.493243,91.668328,83.822432,104.564567,111.616251,93.622354,97.724581,99.688043,100.460347,43.502217,56.366344,59.494171,66.636144,78.159495,75.113112,77.973273,92.217624,95.470977,81.735971,80.687905,89.293721,103.847393,106.657236,125.562695,108.185213,111.532237,138.567174,139.813053,119.56321,45.919544,49.866949,74.998281,52.623821,89.365731,81.697979,105.375805,120.789096,126.757472,126.518914,2,1,2,2,2,1,2,2
50.968317,53.491221,74.094753,90.212929,68.726932,91.119658,111.646562,117.870706,97.568662,114.737086,51.099155,45.042919,76.270974,54.64406,85.469098,90.839522,56.247742,55.126083,69.537241,105.529059,31.155848,67.934639,65.510867,61.654874,74.63903,88.24658,89.575355,108.744966,109.174888,113.898879,33.411499,72.583122,56.344349,100.306128,85.329444,89.238537,84.331437,86.359728,122.271894,92.174699,56.09532,65.322988,91.541144,85.542109,105.366675,112.747796,93.854793,95.872075,101.07248,101.191605,44.112528,58.204945,59.483533,66.216592,79.080402,75.530798,78.577389,93.520884,95.813975,82.144705,75.011048,29.80974,63.050643,53.524503,56.994744,89.308556,63.266386,90.879689,48.464812,95.178793,31.144212,75.670281,90.842273,81.485041,94.00925,97.559304,87.613446,126.996706,131.298017,105.448511,2,1,2,1,2,1,1,1
49.950621,52.722186,74.646578,89.804264,67.844495,91.429595,110.761631,117.270924,97.930994,115.293037,74.638576,57.835539,85.482545,84.493604,92.582809,74.504453,107.759503,117.7552,120.660225,135.084306,59.21271,53.882094,85.957938,71.539257,109.770048,90.173295,119.820788,104.462925,110.980834,125.249434,35.95758,42.892533,80.058855,95.13794,77.684817,76.591585,80.615277,88.364691,97.714256,92.103721,55.921917,65.629334,91.702011,86.059096,105.509802,111.94636,95.184877,96.926969,100.62647,100.841552,33.458351,62.009318,55.146928,74.928497,62.429363,65.793341,84.904349,69.667872,86.968024,72.279254,79.386922,87.617849,102.017652,105.748924,123.864502,107.216022,111.020439,137.518277,138.89126,118.967675,30.040285,74.169967,88.46198,79.822356,92.111435,95.226684,84.363682,125.197314,131.90145,102.630809,2,2,1,2,2,2,2,1
50.873616,52.14723,73.981485,90.704449,68.664765,91.128119,110.847901,117.150189,98.030019,115.802298,75.432846,57.206076,85.634432,84.665799,92.911949,73.081412,108.272937,117.962881,119.225057,135.416432,60.439581,56.612304,87.553843,72.112636,111.659429,91.359355,120.451979,105.930071,112.714095,127.249954,37.500892,43.792872,82.256533,95.625182,78.494903,76.912742,80.632847,89.959697,97.567549,93.401306,55.921763,64.911424,91.578807,85.598767,103.901908,110.777178,93.456474,97.79806,99.557536,100.475532,44.197413,57.929296,59.399059,66.792059,78.498885,75.01577,78.839528,92.512727,95.810024,82.336062,79.529068,87.060059,102.132188,104.838914,124.264299,106.743361,111.858837,136.849396,138.787951,118.936863,29.051325,71.96717,89.280743,77.430574,92.451636,94.781626,83.877091,124.423392,130.570797,103.210588,2,2,1,2,2,1,2,1
52.344333,53.686381,75.029402,89.743458,70.268394,91.505759,111.57754,118.799104,96.264024,114.809026,50.861529,44.941697,75.920829,52.385051,85.273122,89.205011,56.617061,55.14999,67.078359,105.241964,59.025275,53.89282,85.200186,69.901557,109.13078,89.557296,119.230947,104.024047,109.36214,125.609955,36.803394,75.378704,60.12607,102.164974,88.183264,92.727838,86.790256,88.540455,123.058103,94.162628,55.911151,64.988748,90.57,83.99816,104.785041,111.161073,94.278247,96.679254,99.994771,100.591008,43.367593,56.195964,58.286782,65.804631,77.774957,74.232567,77.22022,91.894497,94.460555,80.940871,77.345238,85.221026,99.64646,103.457896,122.125866,105.341023,109.300645,134.974963,137.199255,115.651309,47.729868,51.184388,75.158684,52.462123,90.400826,80.335363,104.635733,120.342981,128.356005,128.434108,2,1,1,1,2,1,2,2
50.581058,51.579806,71.961568,88.673487,66.536092,91.690868,108.986889,117.196545,95.586443,113.818844,74.25671,56.218289,83.517121,83.758958,90.63044,74.541885,106.457269,115.298563,119.705073,133.355318,59.075726,55.60551,87.346238,71.225753,110.172074,91.126148,119.836502,105.40414,110.353203,127.023676,35.793971,77.027165,59.483129,102.844826,87.582657,90.937873,85.834895,88.814664,125.075745,94.616978,54.662362,65.053735,91.187903,84.118788,103.999115,110.693278,92.875815,96.757764,100.189962,100.459586,33.313515,61.395357,54.590357,74.491984,62.726481,65.07342,85.082614,69.446147,86.903956,72.316354,79.393014,87.130125,101.565467,104.168031,122.958252,106.762018,109.011535,134.83138,137.721843,117.431175,47.375676,50.869032,75.115595,53.680516,88.68302,77.284154,106.864445,118.782563,126.336291,127.276639,2,2,1,1,2,2,2,2
50.431111,50.796493,72.89314,87.687488,67.545096,90.653709,110.738276,116.652232,94.801715,114.942017,51.601533,42.874307,75.037644,55.348828,83.187055,88.85902,56.63609,55.122686,69.501522,105.903398,59.671639,53.69979,86.071548,71.690291,111.297879,89.396325,119.291524,105.647545,112.599014,125.370572,36.189435,44.659766,81.491261,94.145291,79.083487,76.555359,80.922494,89.611775,98.199584,93.579036,57.565964,76.049956,58.999194,60.623825,100.210077,90.195369,116.009506,89.944515,110.306778,134.665248,32.433977,59.965609,54.402469,73.912185,61.433744,64.692071,84.112356,68.284577,86.063713,71.648333,77.653426,31.413442,62.90667,50.237072,56.994913,88.129841,65.424619,90.915113,49.906761,95.520729,29.205354,73.806476,88.086332,77.231304,91.529239,96.727946,84.379436,125.488153,130.127184,103.23411,2,1,1,2,1,2,1,1
50.630824,53.136148,74.397183,89.196841,69.867608,92.568034,110.667362,117.321297,98.141409,116.315651,54.082142,44.508963,77.257208,55.339152,85.965542,92.685015,55.943631,55.197262,69.52191,104.309116,31.457235,69.598894,64.230734,61.671258,75.035338,86.322576,88.049525,108.316206,108.470118,112.89526,36.612737,43.218945,81.203183,94.947381,78.02358,76.315418,80.308196,88.069235,99.175666,90.985564,57.047169,64.982917,91.439186,85.585856,104.339784,112.055828,94.303977,96.841754,99.821245,101.245427,34.341709,62.593574,56.244089,76.585273,64.140694,66.478454,87.416742,71.085867,87.964119,73.642675,76.329205,30.524412,62.722263,53.000767,56.936122,88.803577,63.646052,92.016241,49.90972,95.597873,30.988462,75.769359,92.112438,79.311294,93.08823,98.588219,84.943441,126.014478,133.107658,105.828533,2,1,2,2,2,2,1,1
50.101669,54.079296,74.27106,89.640825,67.831301,91.556501,110.961949,118.074154,97.469257,114.86461,51.418223,45.014514,77.611099,55.471284,85.182911,90.2975,54.842015,58.125133,68.899824,105.395658,33.470038,71.507789,67.773294,64.488714,77.26089,90.3203,92.082535,111.225359,112.039664,116.717857,35.353772,75.246973,59.010457,101.644993,87.01156,91.629423,85.952199,86.481925,123.569835,93.499347,58.300778,75.84276,60.07424,61.306228,102.289949,90.992752,118.053831,89.55938,110.782203,135.633134,33.709541,61.025815,55.96914,75.531696,62.934402,66.574026,85.010397,70.041523,86.913608,72.058598,77.923314,85.695823,100.01606,103.991252,123.39293,105.998791,110.219078,136.081166,137.3433,117.3342,32.321491,74.876151,90.046315,80.307609,93.631456,97.245877,85.684124,126.311025,131.814357,105.604081,2,1,2,1,1,2,2,1
51.727079,52.897173,74.14447,89.662212,69.762514,92.189279,112.303065,119.539261,96.94407,116.322345,52.843192,44.590402,76.141004,55.48425,85.208778,89.901726,55.828837,56.972575,69.399245,104.408795,60.104321,55.115846,86.692276,72.562582,111.438932,90.484314,120.489782,104.617347,112.010918,126.565754,36.146982,42.89525,81.781419,94.924833,77.673889,77.104823,80.255304,88.380064,97.745684,91.523195,54.278972,64.459293,91.051378,85.793002,103.652111,111.101145,93.785798,96.148227,100.22565,98.993749,42.687969,55.984361,57.468886,64.393631,77.084703,73.829465,76.990779,90.419353,94.073804,81.255751,75.425751,29.274794,60.733532,50.197287,56.065162,86.781789,64.792538,91.729751,49.227765,94.334224,48.761307,50.675542,76.242193,53.504239,88.581368,78.92032,106.322435,117.474251,126.387607,125.994022,2,1,1,2,2,1,1,2
51.732452,51.888395,73.928227,90.353311,69.58035,93.040367,110.730862,117.79503,96.271291,115.218692,76.285114,57.817018,84.961941,84.499212,90.686904,74.164079,109.024241,118.916578,119.197223,135.481406,32.510237,70.859534,66.816171,63.939775,77.401716,89.881452,91.292561,110.243041,111.104087,115.680559,38.41208,43.449005,81.934408,94.517175,77.592472,76.241674,81.714804,89.85738,98.160566,93.215353,58.448411,75.654041,59.82066,60.115486,101.584465,90.969687,118.425912,88.383509,111.720257,135.21682,43.070934,55.887726,58.219762,65.036946,77.351347,74.021741,77.183719,91.710838,93.8499,80.984926,77.033452,30.643127,64.740171,52.431548,58.630918,87.856329,65.348841,92.15435,51.96984,99.0669,29.473659,71.615188,89.79152,78.072351,92.487436,95.367341,84.266908,126.22473,129.889571,103.485494,2,2,2,2,1,1,1,1
51.030122,51.605699,73.149031,88.347345,69.101909,92.754919,111.730742,117.296284,96.438353,116.216751,76.203227,57.220547,82.77181,83.629241,90.401438,73.355533,106.145338,116.733026,118.639383,134.17659,59.359043,56.359648,87.106653,72.699787,110.460395,91.572768,120.784448,105.720991,112.11921,126.861713,34.297192,73.937856,58.072501,99.801691,85.189741,88.68049,84.678899,86.928398,120.305942,92.65123,56.555516,66.733254,91.844354,84.269652,104.240437,112.19841,94.903177,97.607854,101.276734,101.249214,43.190913,56.496248,58.207833,66.237303,77.886772,74.593345,76.818237,91.188366,94.77436,81.360517,74.758656,30.051605,61.248138,50.820348,57.144536,87.801234,64.359067,90.99439,50.746313,95.336065,48.744165,49.561024,73.447763,52.023897,90.440694,80.396829,106.990179,119.427821,125.564583,127.097173,2,2,1,1,2,1,1,2
52.965822,52.180524,74.743513,88.761816,70.163544,92.7344,112.451542,118.370191,96.978173,116.440583,76.551195,55.900629,85.810354,83.133927,91.15796,73.63471,105.448158,115.49177,119.224581,133.477159,33.041218,68.479038,65.752016,62.866416,75.896674,88.172428,89.741067,108.400999,109.462877,115.114459,35.083154,75.046017,58.657409,101.569992,87.306454,89.956627,85.968307,88.428735,123.99446,93.573076,59.080476,74.658096,59.209847,61.232766,99.425044,89.9496,116.494432,88.759382,110.6638,133.628905,32.865529,61.525399,55.392691,74.340236,62.923004,65.79011,86.176755,69.955575,87.458959,72.568523,74.910468,27.865573,63.495466,51.333841,58.53621,88.821557,64.065612,92.504524,49.567956,95.339586,47.606068,50.258853,74.186402,52.421728,87.753667,79.384545,107.206566,118.567577,128.387595,126.472027,2,2,2,1,1,2,1,2
50.772041,53.182828,73.323297,89.93467,69.437743,91.663435,111.913726,117.08755,97.248655,114.938843,50.870019,45.28918,75.411438,55.947755,84.696776,89.404163,55.586476,54.958782,67.425903,104.853624,60.70335,55.234179,87.590241,72.425552,112.475003,90.588223,120.397732,105.946593,112.518442,126.792255,34.862467,41.677889,79.36856,94.672675,77.795851,75.941337,79.969774,87.86805,97.418167,92.152308,57.22253,75.147386,59.59643,58.279017,99.814194,89.085599,115.692352,87.936558,109.350494,133.301269,44.405577,57.878103,59.937704,67.496661,79.236906,75.717331,77.987417,94.00572,95.767177,82.450372,78.16242,86.72044,102.250971,104.547356,122.618462,106.501008,110.074627,135.06819,137.12599,118.554918,47.108128,48.997698,73.634245,51.048303,88.328379,78.217532,105.223062,117.404745,125.913738,126.673324,2,1,1,2,1,1,2,2
50.264261,51.878734,72.913908,89.205882,69.450179,93.216368,111.597648,119.888769,97.956388,115.292509,75.746355,58.092175,84.994984,82.84487,89.867634,74.095854,106.802029,118.851716,119.657968,132.323997,34.040173,69.168778,66.154981,64.056941,76.512233,89.149704,90.409577,110.570519,110.67549,116.799986,32.894186,72.562235,55.524275,99.650844,84.133955,88.201732,83.648531,85.257901,121.720117,91.300949,59.621491,75.346037,60.349049,59.687092,99.424949,88.411797,116.487592,87.775145,110.860475,133.785845,43.919102,56.504487,59.513611,66.823436,77.902315,74.717096,77.947046,92.648856,95.456422,81.832995,74.655155,29.017516,59.859174,51.729136,57.413625,87.755888,64.275735,91.155959,47.392644,96.181241,49.575636,52.183277,76.218094,53.131216,88.539095,80.819161,108.373399,120.435357,125.713307,128.151,2,2,2,1,1,1,1,2
50.680843,52.720973,75.677889,91.628182,68.771537,93.139142,111.532306,119.770685,97.411811,115.892838,50.182664,42.73394,74.893098,55.545564,84.53703,90.897218,55.568363,56.406477,69.724174,103.695853,59.778913,53.443491,85.815167,70.814509,109.62117,90.547811,119.696222,104.525093,111.434719,127.158583,37.64448,44.208536,82.142632,97.403639,78.098975,76.813408,82.013396,89.804409,98.528705,92.705761,58.517135,75.383095,59.186977,59.137575,100.144974,90.800671,115.383494,87.441327,109.338908,135.240547,32.600806,61.19373,54.463016,74.420517,61.845645,65.380949,85.173688,68.979771,86.196094,72.430554,77.552737,27.356478,61.549413,52.142244,57.113197,88.479434,65.308113,92.58956,50.620136,94.832758,47.406596,50.491968,73.116503,50.807142,87.778978,80.270467,105.138586,117.614306,124.468614,125.166509,2,1,1,2,1,2,1,2
51.515988,51.885062,74.190835,88.388117,68.823043,91.306447,110.951804,117.685919,97.569206,114.167437,52.424556,44.584255,76.663508,56.044875,85.343551,89.848671,54.951315,56.635609,67.679567,103.351601,32.18232,69.210337,66.731422,63.350845,76.04631,89.43292,89.182643,109.721928,110.249708,114.990566,37.049333,44.024706,81.624233,95.701634,76.616557,76.336734,81.749754,87.908196,98.320356,92.23205,57.550305,75.690397,59.637237,59.517255,99.965901,89.480147,117.633175,89.730842,111.62894,134.785404,34.262962,62.542962,55.977962,75.680486,63.720123,66.568808,86.206484,70.265114,88.021011,73.282719,76.175092,28.852162,63.019401,53.846027,56.368026,89.353717,64.350893,90.792025,50.250567,97.16828,30.225753,74.794341,90.500247,78.48005,92.688288,96.779726,84.759358,126.39261,130.434268,105.252794,2,1,2,2,1,2,1,1
48.672045,51.010791,71.89696,86.360861,68.478645,90.65797,108.727941,114.270575,96.664049,113.49896,50.843063,44.866161,76.7313,56.240901,85.043498,90.020043,57.399411,56.852286,69.161264,105.458053,33.992257,70.370571,67.414676,64.973072,76.399721,89.192206,90.35416,110.614895,110.413163,115.426306,34.4153,43.538818,81.625453,96.145378,76.325774,76.883938,80.235573,88.744659,96.346163,91.799069,54.090177,64.75179,90.084279,84.544896,103.566177,110.999762,93.783002,96.236684,98.239011,99.297869,43.575116,55.737922,58.502507,65.954864,77.268222,74.767888,77.2463,91.213705,94.622662,81.298434,79.107315,86.813994,101.960085,105.260517,124.463913,106.948171,110.403943,137.44862,139.068398,118.773202,49.100561,50.724621,74.042423,53.171272,88.572083,81.328848,107.491204,119.219778,125.433782,126.276086,2,1,2,2,2,1,2,2
50.075165,52.161236,74.351918,88.319006,68.540113,91.213868,111.65935,117.095572,98.337969,116.303889,76.953933,57.708623,84.132985,82.376748,91.239234,74.38878,107.07109,118.599305,120.357247,133.801999,34.073977,71.004077,67.626566,64.752233,77.068487,89.852466,92.099807,110.757854,111.510546,116.702101,35.346518,73.732662,59.412169,100.866705,88.103496,90.310327,85.369288,87.311524,123.080777,92.352928,54.367465,66.385134,91.637034,85.594251,105.319167,112.155649,94.441611,98.15364,99.585512,100.930773,42.979302,56.16045,58.652507,65.256813,77.596759,74.045454,76.692434,91.404485,93.692661,81.146413,76.350224,86.092186,100.195982,103.650632,123.051131,104.589858,108.937295,134.809842,137.321707,116.413953,30.257807,72.414839,89.431332,78.325628,92.972329,95.81233,83.95761,123.741334,130.860677,104.03804,2,2,2,1,2,1,2,1
50.290312,51.51481,74.813961,87.747251,69.013816,90.574056,110.054018,119.224482,97.28496,115.001119,51.980784,44.065143,75.868506,55.590853,86.52109,90.257875,55.297757,54.832513,68.854878,105.916468,33.905268,70.958026,66.611567,65.482846,77.663296,89.759914,90.58625,110.890156,110.93555,116.137782,35.331426,75.594748,59.079488,100.963799,87.036822,90.057371,85.66117,87.524826,124.198976,93.787572,57.432928,74.479822,58.410859,59.690773,100.163048,88.037799,113.374949,87.314304,107.280313,133.508295,42.714223,55.757994,58.312039,65.368354,77.126873,74.188668,76.835278,91.622595,94.565128,81.062212,74.034455,30.396524,63.149222,52.286804,56.665008,87.940376,65.443238,90.501917,51.431892,96.281765,47.24457,51.372838,76.004491,51.616668,89.632801,80.603675,107.521745,118.639424,126.692082,128.709454,2,1,2,1,1,1,1,2
49.229361,50.515341,71.978021,87.941411,68.268454,89.661001,110.134749,116.949582,96.727828,113.207163,76.599014,57.944618,84.779002,82.123212,91.190504,75.267169,105.601322,116.774093,120.085414,134.101407,58.750852,55.078914,85.48093,71.273701,110.415711,90.224158,119.951029,104.948308,111.458727,125.812978,34.257735,73.276704,57.910268,99.12219,85.575377,89.784545,85.109149,86.347716,122.769786,93.955784,59.180934,74.998865,60.355535,59.639737,100.138421,88.43525,116.558742,88.016247,109.904555,136.67775,33.207831,61.845162,54.891831,75.554827,63.394225,66.157061,85.654345,69.759752,86.942626,73.137802,78.444447,86.764146,100.668507,104.040369,122.678628,105.387307,110.463327,136.339434,137.472956,117.221963,31.220098,74.337799,90.430748,79.132476,94.475898,97.932521,85.221691,125.632134,132.217086,105.112086,2,2,1,1,1,2,2,1
