@relation 100dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute dim81 numeric
@attribute dim82 numeric
@attribute dim83 numeric
@attribute dim84 numeric
@attribute dim85 numeric
@attribute dim86 numeric
@attribute dim87 numeric
@attribute dim88 numeric
@attribute dim89 numeric
@attribute dim90 numeric
@attribute dim91 numeric
@attribute dim92 numeric
@attribute dim93 numeric
@attribute dim94 numeric
@attribute dim95 numeric
@attribute dim96 numeric
@attribute dim97 numeric
@attribute dim98 numeric
@attribute dim99 numeric
@attribute dim100 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}
@attribute class9 {1,2}
@attribute class10 {1,2}

@data
43.126264,71.918285,54.804169,35.809192,90.050855,63.674791,52.681005,56.866106,46.902778,82.17744,53.480071,62.902939,67.374059,66.973745,69.467201,71.493709,74.299063,75.563975,70.131167,76.437696,37.661803,43.790709,70.861513,60.091011,74.022164,72.269686,76.574143,78.731048,84.906107,81.257005,35.907775,25.505526,50.273705,86.228872,51.870842,42.068057,64.478256,86.009355,80.116641,73.442876,54.176626,56.772558,87.314613,106.952487,112.293319,89.866875,99.635616,122.077975,120.39202,122.782877,49.348297,23.874769,73.055446,29.683102,35.242992,75.739775,46.576883,75.947712,78.131278,83.977398,41.764272,76.13335,53.303143,68.818273,76.876814,87.413639,85.735625,81.594425,87.490759,83.654153,51.331572,46.021947,68.092725,60.752139,57.949095,97.127132,64.012425,94.058682,116.902318,100.150687,62.378149,90.665368,114.791967,121.126548,119.77498,111.269311,129.890921,122.157487,119.485395,121.7539,21.313805,44.930522,59.984225,65.811531,77.953214,72.611193,74.157702,71.588892,88.759787,75.394547,2,2,1,1,2,2,2,1,1,1
46.361097,73.733287,55.22057,35.703574,90.354526,65.571583,54.257057,56.499351,47.314635,82.557835,37.44649,49.325909,53.495706,61.128723,65.804943,64.187196,60.312783,72.832969,68.771724,75.421551,29.92377,52.768344,65.597002,73.796198,63.904658,72.315273,71.966365,77.418959,85.891732,86.841442,37.49938,25.06182,45.46492,86.425785,49.193263,40.167624,64.097034,85.529286,78.723045,73.278196,38.621299,30.468045,62.404798,32.356573,78.322036,67.302377,43.803878,62.250884,92.339094,63.508564,43.9417,81.137164,77.053055,76.023301,102.420284,81.749024,78.893075,85.19557,102.1267,74.350668,42.727169,75.036183,53.834999,69.300482,78.076208,88.021011,84.385686,83.069936,85.873758,82.571029,52.392452,46.664716,70.434663,60.959467,59.113211,98.648675,64.432912,95.33362,117.086579,101.780418,46.985958,60.634636,57.571682,64.293737,60.629606,67.977748,68.678843,71.851655,67.007185,67.015087,33.865067,68.796418,86.010387,94.592991,77.429779,82.959692,85.459399,88.017002,118.242552,122.528295,2,1,2,1,1,1,2,1,2,2
45.045077,72.627587,55.86293,34.911489,92.274435,64.260795,54.284309,56.995512,48.161395,83.121345,37.32591,49.416828,53.953424,61.467792,66.735338,63.695098,60.771752,73.380663,68.641262,76.202098,38.164887,43.885893,70.493674,60.440713,73.220782,70.306388,75.817892,78.906027,84.129925,80.450763,35.644267,26.139136,49.14938,85.61394,51.247464,42.3026,64.672179,87.607732,80.587487,73.475674,39.051001,29.693582,61.564105,31.412692,78.237862,64.040113,43.103929,61.13655,92.432522,64.607073,49.336929,22.698108,71.693948,28.837442,33.905447,75.33206,44.005018,76.038083,79.292987,85.430255,39.819082,59.819134,78.894481,95.903961,104.224853,92.559564,108.677891,90.281157,92.65928,112.00414,75.724505,80.011957,73.047902,69.307454,107.715004,102.503362,88.172216,105.367486,110.831414,90.585269,64.08518,91.124551,116.315881,120.577936,120.254779,111.100055,128.127959,123.023161,120.810334,121.357252,22.339384,45.307816,60.339225,65.470239,77.799445,72.904719,75.724735,71.530382,89.074876,76.503153,2,1,1,1,1,2,1,2,1,1
43.516988,71.303244,55.764924,36.898965,89.21675,64.481107,52.139153,55.729298,49.148742,82.266104,37.73199,49.798132,54.113407,62.122969,67.017044,65.197013,61.884331,73.47635,69.284511,76.736284,31.257684,53.923812,66.647458,74.676812,64.905655,73.897652,73.386518,78.072549,87.339089,87.520968,74.690014,59.846084,81.444247,78.454604,98.641678,86.548639,106.265667,108.568786,121.307855,100.806873,54.335235,56.658098,88.271472,107.578947,112.468903,88.579637,99.52093,122.433948,119.767158,121.935717,45.841967,82.475938,77.034289,78.240921,102.444341,85.092008,79.087618,86.510494,103.039144,75.754896,37.741971,58.807676,76.49947,94.588021,102.846934,91.815281,106.708465,88.96162,92.077454,111.546499,74.499214,78.182172,73.900827,68.541196,109.8223,102.76208,86.048777,104.428815,111.672053,88.820907,49.583172,63.316403,60.155063,66.972086,63.292695,70.490054,71.430331,74.539706,69.587367,70.113038,34.042258,69.451167,87.080689,95.263393,78.139393,82.767431,85.413788,88.676751,119.773938,122.472177,2,1,2,2,2,1,1,2,2,2
44.56391,72.113861,54.628033,35.343085,89.748883,62.011434,52.562057,55.340121,47.373743,80.879191,52.596247,61.836927,66.328447,66.086689,68.165738,70.280418,73.150925,74.37731,69.410131,75.049565,36.706634,43.209246,69.46122,58.665807,73.113595,70.41704,75.440792,77.408805,83.967853,80.277689,37.037343,26.046692,47.79609,83.860554,51.179478,40.701969,63.21214,84.791282,78.478559,75.030861,53.557512,55.440649,87.00533,107.149205,109.77528,87.702326,98.602057,119.339885,118.83556,120.128304,50.837262,23.518228,71.137124,31.506374,35.357492,75.494912,44.392523,77.733222,78.517232,85.447824,37.53892,59.043568,77.223738,94.474158,102.037848,90.877092,105.836598,89.374046,91.003948,110.578893,50.99567,47.335478,68.045781,61.761568,57.895151,97.992231,64.611853,93.61828,117.658831,101.8089,63.504145,91.135019,114.4938,119.939198,118.11487,111.212004,127.947915,123.16112,120.044155,122.17185,34.428937,69.71061,87.59729,95.679301,79.355395,83.666816,87.10824,88.008646,119.388376,123.735434,2,2,1,1,2,2,1,1,1,2
42.502892,71.752002,55.443186,34.501666,88.396772,64.933364,52.343926,56.518105,47.266627,83.329824,48.36125,58.045061,62.345533,61.928541,64.444162,66.45228,69.170547,70.278589,65.238253,71.318938,32.026302,54.141633,67.328297,74.944781,65.243797,73.852553,73.610104,78.666315,87.966975,88.642112,74.31871,59.105319,80.809806,79.204644,99.79459,85.201788,107.860357,108.403194,120.682631,100.293562,38.967752,28.232162,59.384473,31.469046,76.445302,66.240647,41.938133,62.399666,91.858145,62.594056,49.624717,22.322425,73.029,30.332513,36.293009,74.692397,44.613519,78.519351,78.65243,85.542579,38.099409,58.337912,78.110773,93.493607,102.733684,93.082979,105.968655,89.483394,90.801045,110.55821,49.878476,46.564732,67.607635,61.244108,57.860819,96.699149,63.776862,91.663749,116.226394,101.54697,49.980109,63.529994,60.404925,67.406811,63.614729,71.007469,71.505431,74.56001,69.519871,70.11026,33.508646,69.939407,86.665065,94.018247,78.584672,82.699157,85.588497,87.929002,118.802905,121.984679,2,2,2,2,1,2,1,1,2,2
44.255955,72.254476,53.946853,36.120096,87.949302,64.796325,53.178747,54.449976,46.093564,83.26411,50.806996,60.568169,64.846689,64.334644,66.726325,68.998105,71.828892,72.86751,67.873416,73.689761,38.789776,44.886445,72.597119,60.914606,75.088573,72.205599,77.672413,79.404783,86.217056,82.553539,74.424168,60.44996,82.317054,78.495897,99.255802,85.489303,106.666683,107.905892,122.732255,100.191819,54.174544,55.463854,86.608802,107.656603,111.061593,88.381901,99.536807,119.534678,118.611591,120.443794,48.726807,23.960454,71.233121,28.898599,36.992547,76.664065,46.440965,77.118943,79.449845,85.948056,42.930589,76.853418,56.776917,70.125017,78.74077,88.859641,84.90776,83.298324,86.530042,84.168258,51.420769,48.163072,68.432268,61.49779,58.141749,96.783676,65.598225,93.501708,116.98447,102.011287,49.94296,63.66238,60.706379,67.594213,64.084335,71.167045,71.785554,75.077196,70.151704,70.631572,32.680228,67.386992,85.064532,92.153657,76.717594,81.493167,85.436469,86.37729,118.73971,121.073033,2,2,1,2,2,2,2,1,2,2
43.722971,73.07814,54.016474,34.951615,89.055354,64.84943,52.942615,57.753533,47.253145,83.097381,38.262297,50.064428,53.85624,61.794526,66.295028,64.626309,61.090821,73.303265,69.039474,75.992114,32.966937,55.28881,67.734571,75.480185,66.098214,75.059951,74.465733,79.941159,88.88155,89.428591,73.956246,61.040503,82.794406,79.961484,98.985865,86.946551,106.587035,109.68942,121.320751,100.421182,52.952792,55.061352,85.692668,107.057679,109.837411,86.598726,96.601562,118.981321,118.498207,120.447791,51.647408,25.367161,71.465036,29.325526,33.785271,75.332254,46.746407,76.243779,78.426373,85.837727,41.015386,76.791295,53.821701,69.711946,78.891801,87.06876,86.963438,81.769137,85.836284,82.870531,73.202865,77.588886,73.620802,68.782448,107.197018,100.745773,86.055935,104.007078,111.444514,89.158745,47.84042,61.578546,58.637415,65.103197,61.354908,69.024103,69.499979,72.767699,68.014643,68.28239,33.290618,68.762537,85.464923,93.400496,78.716107,82.90223,85.79461,88.095154,118.07816,121.470745,2,1,2,2,2,2,2,2,2,2
43.430182,73.061338,56.301408,33.732717,90.051264,63.877506,55.042282,56.675402,46.157304,81.893209,35.867686,47.732276,52.508002,59.429315,64.850533,62.352483,59.261755,71.638509,67.473507,74.522475,38.089252,43.816523,70.038068,59.309372,73.623422,70.523723,76.159796,79.061486,84.515329,80.072107,73.273644,59.461345,80.155631,79.428736,97.692271,85.31299,107.416368,106.141209,119.080103,98.340635,39.843029,29.321913,60.456004,30.548087,75.528839,65.226718,42.831109,60.874061,92.124481,61.81427,44.482826,80.968594,76.417434,76.75353,102.434473,82.3849,79.675863,83.421544,101.92862,73.991349,42.779796,75.582274,54.658383,70.835626,79.070133,89.327415,87.46385,83.041429,90.050218,83.09881,75.598093,79.150283,74.666899,70.151968,108.316588,101.202486,87.776478,105.887347,114.052423,91.833749,50.645489,64.375661,61.152421,68.187883,64.277041,71.613072,72.539859,75.537337,70.8485,71.021027,31.969784,68.827715,85.497817,93.446826,78.581854,81.336486,85.407853,86.534231,118.343417,122.439612,2,1,1,2,1,1,2,2,2,2
45.01557,72.732617,54.551932,36.142528,88.906992,65.268776,52.45027,56.206408,46.42962,81.477587,37.313008,49.497904,53.593935,61.750934,66.816548,65.089387,61.069153,73.118439,69.527665,75.775414,32.814799,54.805803,67.956785,76.355145,66.882509,75.113734,74.558466,79.702285,88.77205,89.471095,73.687084,60.493495,81.193626,80.940818,99.751136,85.596952,107.366871,108.826577,121.108754,101.243796,38.52095,29.753693,59.83649,31.32787,78.406151,65.756361,42.074724,62.646121,92.211586,64.676155,45.49532,82.968781,77.628974,76.740764,102.97595,83.324993,80.310471,85.118513,103.80686,76.264406,41.091411,77.173414,54.998781,69.253504,79.033367,88.836924,86.765787,81.17474,87.509714,84.890775,72.259113,78.890336,73.281474,67.022424,108.523174,101.33486,86.308468,104.92018,112.890013,87.132343,48.834164,62.724746,59.471841,66.113901,62.345165,70.028663,70.496785,73.65963,68.955743,69.192373,22.837273,45.661355,61.584001,67.888273,78.273312,73.899114,76.804121,73.218058,89.688301,77.200203,2,1,2,2,1,1,2,2,2,1
46.172515,72.756701,55.6962,37.818792,89.575915,63.089413,52.730516,56.736691,47.774823,83.949182,38.071054,50.282082,54.996531,62.491408,67.24171,65.311433,61.58611,73.98714,70.151105,76.418041,39.670504,45.407417,72.684147,60.790983,75.113749,72.104441,79.492312,81.01253,86.374597,82.529147,73.383081,59.513088,81.736557,80.972467,98.795181,86.243768,104.438515,108.558575,122.447723,99.608132,37.943528,29.463417,61.22512,32.307016,76.432038,68.846182,44.905595,61.489251,92.122978,65.078298,48.783986,20.883242,73.310249,31.289573,33.46096,76.670837,43.575298,79.51757,78.548621,84.330504,37.988981,59.989668,78.563334,95.089513,103.791742,91.341961,107.391174,88.829451,92.358025,111.801564,50.948952,46.110741,67.947594,62.195272,57.635264,96.817754,63.798824,93.172007,118.326191,102.39358,46.90738,60.640662,57.578508,64.541102,60.610135,68.056481,68.477113,71.801323,66.858436,67.629986,22.071453,44.082323,60.347655,65.82743,77.958472,72.852245,75.033453,70.606457,88.353946,75.766723,2,1,1,2,1,2,1,1,2,1
44.080011,70.507442,56.098759,35.16522,88.81997,63.171185,54.634556,56.622051,48.596228,81.961182,53.019386,62.366653,66.691494,66.108937,68.868531,71.112654,73.693485,74.904573,69.530016,75.826715,33.173353,56.113905,68.227484,76.941177,67.051302,75.170741,75.810873,80.290757,90.152084,90.375019,74.655669,60.099268,83.067688,80.992412,99.524572,86.062822,106.992291,107.026611,122.563251,100.084552,39.452708,30.217902,59.507126,32.577666,78.628123,67.956371,43.237352,61.071471,92.04145,64.666126,44.766625,83.313356,79.672476,76.310423,102.685866,82.718326,79.548549,84.822649,102.187653,76.179841,42.894043,77.875416,55.983802,68.315401,77.909291,88.649541,86.383873,82.571755,86.668663,84.164441,52.610586,45.421883,68.080045,59.84625,56.304494,98.270886,63.488692,93.093673,117.207067,100.94019,48.337903,62.104067,59.019653,65.717245,62.209452,69.437065,70.239745,73.328389,68.302763,68.794839,33.989953,69.107305,86.515334,94.492282,78.589012,82.893042,85.934054,88.285075,118.248182,123.024289,2,2,2,2,1,1,2,1,2,2
44.06521,72.577445,56.086656,35.837274,89.925893,65.227297,53.288346,57.154992,47.813552,82.331611,51.652863,61.177782,65.38961,65.115622,67.557578,69.618216,72.57235,73.568501,68.520169,74.501923,41.250908,46.995875,73.935329,63.178916,77.612635,73.41094,79.873586,82.259846,88.276271,84.595684,36.328381,22.569648,48.819774,86.128657,52.492381,40.909473,64.421376,86.158091,80.673233,74.6272,36.986153,30.518656,61.837832,31.884295,76.906427,65.02647,43.914622,61.416009,92.841073,63.553378,46.139116,82.843827,79.091409,76.69029,103.36197,82.233771,78.46928,83.789071,102.853845,76.091534,38.520666,59.109889,77.397216,94.73725,102.979577,93.136683,107.496579,89.089604,90.560144,112.122014,51.18937,46.83543,69.673538,61.196831,57.895617,99.009679,66.039788,93.97962,115.61401,102.381542,49.857545,63.541039,60.579792,67.332874,63.609233,71.1723,71.576253,74.965181,69.901841,70.281413,33.485315,67.664916,85.430704,93.406602,79.391604,82.422409,85.492815,88.233981,117.246493,123.055256,2,2,1,1,1,1,1,1,2,2
44.431513,73.555922,55.682318,37.248115,91.342988,65.567414,53.176886,55.683224,48.358091,81.425686,37.994787,49.904469,53.990796,61.539667,66.540625,63.829364,61.297886,73.61153,68.996094,76.535127,31.751195,54.283531,67.886236,75.538841,66.297217,74.511412,74.003757,79.12542,88.529474,89.436951,72.174966,58.540481,79.918452,76.980052,97.893506,87.530176,105.949686,107.912348,120.90929,97.754022,38.480623,30.226814,61.213649,33.820803,77.485044,67.21629,43.03723,61.817967,91.65632,65.08076,47.836228,23.696943,71.939467,28.320696,34.755411,75.843636,47.279997,77.968316,77.848284,86.517884,40.217541,60.633849,79.984552,96.894542,104.854083,94.059122,108.444713,90.46418,94.672253,112.741615,51.36359,47.225369,68.891211,61.019544,57.072757,98.0179,63.468409,92.993503,115.043255,101.957274,62.577357,91.174573,115.138842,120.611317,118.027038,110.554223,128.114507,123.026155,119.730121,120.020974,20.614905,43.779577,58.830586,64.570929,76.978903,72.515577,73.405291,70.63681,87.788134,75.508086,2,1,2,2,1,2,1,1,1,1
44.146081,72.105259,54.641812,36.807001,90.131002,64.309131,52.769648,56.386254,49.373592,83.330985,37.959221,49.706587,53.573881,61.657237,66.905915,64.452965,61.133063,73.261115,68.845174,76.74365,36.527947,43.52032,69.228971,58.611571,72.973957,69.316844,74.999154,77.853092,83.501465,79.222711,74.228868,61.347599,82.090989,81.088528,99.127304,87.050099,107.564438,109.180382,122.398046,101.80848,38.641457,30.798738,61.95364,31.447364,78.565033,66.918945,44.145749,62.505816,91.886222,63.661264,51.93275,21.12971,70.45736,30.729463,36.182251,77.591958,45.230669,77.371895,77.867432,84.962528,38.436646,57.916224,78.287226,94.042763,102.044411,93.189197,106.943617,88.160898,91.714661,111.85161,73.509897,79.330755,75.280574,69.67463,108.486983,100.283627,86.817308,104.306105,113.878891,90.266236,49.955074,63.620431,60.400242,67.252709,63.667961,70.92053,71.642995,74.826425,69.784937,70.102312,33.39872,68.500758,85.895609,93.160148,79.058592,81.458704,86.362861,88.830909,119.885142,122.75094,2,1,1,2,1,2,1,2,2,2
43.560913,73.379523,56.301034,36.395202,87.771806,64.140551,54.55011,56.856316,47.248187,82.745376,36.033189,47.732027,52.278546,60.326739,65.202527,63.183935,59.531907,71.945814,67.829287,74.672636,31.671204,54.095453,66.904172,74.55384,65.515175,73.822051,73.70568,78.952134,87.795677,88.616067,37.680894,26.995228,47.861738,86.722169,51.054356,39.117382,63.623125,85.498932,80.426142,72.123886,39.181707,29.486036,60.87092,29.827318,77.169192,66.847033,41.804896,62.122653,94.332477,62.886957,50.870982,24.840073,71.717454,28.969657,37.055278,74.052317,44.602137,76.698974,78.046522,83.95269,38.622759,60.134955,77.911296,96.069267,103.516436,93.99018,108.117916,91.095718,92.802701,112.094913,50.489516,46.363769,67.723554,60.853901,56.132473,97.778428,65.808311,93.360876,117.74293,101.554133,63.894623,91.846259,116.223437,121.523947,119.169759,111.471619,129.225072,123.442239,120.63313,122.499266,33.425409,67.815194,85.094363,91.99118,77.117962,81.308366,85.028397,86.119458,117.540687,121.215933,2,1,2,1,1,2,1,1,1,2
42.280611,71.978726,55.932409,34.634701,88.783311,64.295281,53.371547,56.493815,47.866898,81.147687,37.250647,49.671796,53.851879,61.248299,66.296102,64.543322,60.668118,73.342388,69.33993,75.571492,30.197383,52.892176,65.376946,73.530754,63.507286,72.963983,72.210145,77.164128,86.785797,87.503444,37.617703,24.386565,50.388871,85.95476,49.856994,41.280142,64.656998,87.113067,78.658416,73.831932,39.374005,28.968447,61.019742,31.812962,77.291249,68.701386,42.546678,61.770238,92.698665,63.957398,44.942157,81.626796,77.380023,75.207739,103.654139,83.606226,81.781086,84.835167,102.650493,76.851804,40.008177,60.363638,78.120723,95.501183,104.006336,93.277265,106.87228,89.850532,92.773678,112.345986,76.324752,81.055414,76.122899,70.574943,109.950697,102.104782,88.459099,107.844318,115.284323,92.028816,61.283409,89.944438,113.442014,118.326225,117.506011,110.180764,126.753688,120.807671,118.694368,119.360636,31.168438,67.743963,85.476038,91.540847,77.403946,82.473209,82.888301,86.214117,116.903102,120.070458,2,1,2,1,1,1,1,2,1,2
42.819193,73.1117,57.148328,36.823028,89.29642,64.172746,54.136205,55.717069,48.886387,82.431414,51.781501,61.287788,65.755941,65.387152,67.90629,69.638455,72.675235,73.899474,68.630459,74.766431,40.383345,45.240212,72.526579,61.543455,75.312386,72.314913,78.41536,80.341744,85.692798,82.349935,36.234278,24.371237,48.070484,88.101685,49.815265,41.045685,65.396044,86.195359,79.208226,73.695215,53.764156,56.314068,85.896896,107.191718,111.720323,88.399904,99.708075,120.523595,118.926092,121.161902,45.592727,82.705008,77.526969,76.269644,103.351968,82.549293,80.064485,84.532881,102.500556,76.473393,39.765465,60.51718,79.016621,95.492662,104.940875,94.159743,108.180685,91.447697,92.55079,112.912107,75.88084,78.536909,74.028599,69.72412,109.069219,102.182747,87.351901,105.615519,110.422713,90.01303,49.896646,63.573715,60.518526,67.452697,63.708909,71.091456,71.775749,75.047372,70.054518,70.256641,20.546665,44.667891,59.723499,65.771738,77.594897,72.575822,74.276219,71.355459,87.853241,75.65962,2,2,1,1,2,1,1,2,2,1
42.683395,71.515727,56.645371,35.60592,90.11699,65.504085,51.594678,56.701756,45.651258,82.786217,51.444613,60.836993,65.219376,64.85953,67.427005,69.055928,72.293188,73.606782,68.269691,74.287181,32.413082,54.562918,67.912555,74.840108,65.741151,74.706709,74.209005,79.356567,88.45154,89.262659,74.096366,62.379314,82.831433,79.845032,99.869476,88.153409,108.794021,109.462309,123.371075,101.477473,52.734272,54.241227,85.116242,105.583794,109.968188,86.012662,96.983618,118.003733,117.251126,119.52254,48.844916,23.355217,71.208672,30.685251,35.745439,77.620134,45.524777,76.369296,79.266224,85.377752,42.670892,76.922577,54.905604,69.427802,79.054813,88.89725,85.815516,82.380108,89.188465,82.506256,51.570684,46.141751,68.457161,62.407664,57.810813,99.091525,65.904603,90.947168,116.169549,103.054052,48.968182,62.609995,59.693368,66.569945,62.651411,70.196688,70.826133,73.824868,69.091904,69.115373,33.726738,68.518534,87.324365,92.985031,78.633823,82.826457,85.041139,86.332127,118.35405,122.10475,2,2,2,2,2,2,2,1,2,2
45.79298,73.159411,55.433437,35.088488,90.082816,64.146737,52.344478,56.538254,45.97236,81.051694,54.054713,63.452029,67.92231,67.394006,70.072815,72.088679,74.727318,76.028771,70.853685,76.850339,38.300804,44.306895,70.337731,59.375986,74.151376,70.675376,77.970786,79.188075,85.165125,81.498762,38.122182,26.909167,46.969921,87.12946,51.294457,39.473302,64.337931,87.284235,79.726564,73.550714,50.93026,54.626353,86.00795,105.342806,110.152166,87.038284,97.735796,119.244538,117.780903,119.208758,49.820341,23.361635,72.374527,31.575457,35.989656,77.906531,45.65347,76.601547,77.07096,85.52108,42.601596,76.356286,54.999584,68.633239,78.847407,89.183592,84.808901,82.494548,88.321188,84.0003,77.731404,79.085326,76.490682,69.03868,109.188649,103.198428,86.060224,103.484479,113.040491,90.852826,48.602745,62.170146,59.458689,66.410923,62.333992,69.982335,70.431056,73.619311,68.669986,69.113695,32.623954,67.989517,85.608183,93.075303,77.946463,80.678094,84.634665,86.997417,116.864369,120.333764,2,2,1,1,2,2,2,2,2,2
44.218936,72.547569,55.152508,36.170881,89.410005,64.724621,54.352606,54.336003,45.464015,81.091888,51.396677,60.788471,65.328465,64.790196,67.528465,69.327007,72.375741,73.310714,68.110218,74.013323,32.903428,54.746892,68.13188,75.916876,66.459551,74.667403,75.005437,80.193927,88.956698,89.950776,75.141345,62.232596,84.066972,80.590224,100.911185,88.467562,107.44101,109.067782,122.770008,100.378768,38.53022,28.970684,60.865779,29.249107,77.953731,65.096704,41.731692,61.716889,93.004032,63.249069,50.255277,22.022248,72.272395,30.351826,37.609741,75.995288,45.381676,79.200978,80.504334,85.531869,38.052699,58.901789,78.312168,95.121609,103.481123,92.878553,107.163302,89.620221,91.310876,111.6379,77.863742,80.472868,76.820777,69.347974,109.236508,102.249165,88.326176,107.787736,112.201333,91.23438,61.385537,89.009967,113.832682,118.72725,116.845037,109.797847,125.791236,121.418219,118.107863,118.74358,31.357473,67.44469,84.023721,91.860608,76.636635,80.696104,83.614892,85.607869,116.63645,120.491287,2,2,2,2,1,2,1,2,1,2
44.805941,71.389836,56.251622,36.338404,90.777147,65.173516,54.246823,55.324004,48.488373,83.727929,52.862981,62.414979,66.763931,66.387158,68.897801,70.847864,73.77306,74.99918,69.810669,75.694494,39.904468,46.863613,72.508492,62.3549,76.891475,73.135426,78.99793,81.634386,87.234631,84.086681,37.930548,22.983345,48.171089,86.904764,50.435594,40.822561,63.278334,87.051231,77.923137,74.219284,54.456279,56.453846,87.991023,107.230927,112.2035,89.119058,98.716532,120.603165,120.113302,121.705766,45.550344,80.214806,77.93742,74.573287,104.03483,83.272986,79.394553,84.859736,104.621215,75.997767,41.86116,75.241148,54.833525,69.110897,78.144924,87.312202,86.300297,83.906129,88.969268,84.450023,75.702091,81.502405,75.941858,69.10268,107.449487,102.273795,88.487159,106.049895,113.08492,91.86238,64.755327,92.761476,115.270075,121.53307,120.40959,112.170338,129.913887,123.906818,121.327454,122.198953,34.091676,69.469047,86.665865,94.594758,80.226653,83.685256,86.748558,87.935623,120.141251,123.77615,2,2,1,1,2,1,2,2,1,2
43.585136,71.467291,56.866709,36.213958,88.282723,63.945324,53.111518,56.59064,48.835373,81.414792,36.498883,48.578407,53.452371,61.188776,66.118188,63.928591,60.224195,72.818892,68.220991,75.488612,40.626609,47.098839,72.745143,61.819101,76.334551,72.618393,79.277059,80.821096,86.815777,83.169727,74.602015,59.875401,81.395749,80.041655,99.576754,86.666498,107.644762,109.433395,121.39506,101.372137,38.00702,28.408973,59.676005,30.532047,75.451029,66.934977,41.601205,61.287277,92.254468,63.464152,51.414259,22.461963,71.659476,32.117152,34.647028,75.500981,47.063157,79.118165,78.069339,86.098215,40.394082,58.240295,79.071465,95.112166,103.565842,92.818708,107.459735,90.073437,92.012102,113.251793,74.46193,80.456099,75.363967,69.045295,108.351427,101.248432,86.804578,106.616664,112.646638,89.435172,50.508739,64.30346,61.47541,68.507667,64.388235,71.832607,72.635267,75.612682,70.949278,71.086253,33.908938,67.402275,84.970788,92.954137,77.082868,81.576738,84.903925,86.308896,117.510973,121.757509,2,1,1,2,1,2,1,2,2,2
44.275661,73.31535,53.566466,36.901548,88.048185,65.667359,51.820484,52.67131,48.574237,82.796592,37.303117,49.443732,53.667909,61.815426,66.335852,64.918384,61.132124,73.077243,69.22171,76.034949,38.219091,44.406203,70.099388,60.370986,73.860819,71.201017,77.103395,78.950076,85.312039,81.260261,37.45693,25.529056,50.149282,85.650678,51.637366,39.587205,63.092659,85.762889,79.630377,73.8,39.018235,29.217793,59.587171,32.538126,77.66822,65.935678,41.902455,61.773366,93.216632,63.189686,49.048475,23.283582,73.338354,30.277111,34.70334,75.233986,45.434906,76.682645,78.626496,86.104732,41.397065,77.719028,55.175686,68.712589,78.874043,88.178935,85.633544,82.1858,89.043059,84.978234,74.369913,80.997702,75.683534,67.410562,108.330371,104.418001,88.102599,104.37453,111.415964,91.448335,49.121812,63.119094,60.062711,66.5657,63.000078,70.32855,70.876358,74.170715,69.296755,69.580379,21.242897,44.402943,59.028092,64.92222,77.311288,71.53546,74.048753,71.38424,88.33535,75.138283,2,1,1,1,1,2,2,2,2,1
