@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
42.374693,51.315799,54.030668,57.125555,60.205074,60.920266,63.748352,73.747643,71.786537,66.03634,54.151553,74.694026,68.57977,88.815757,96.088108,114.257507,122.016719,121.969055,123.055705,111.723214,2,2
40.941358,49.211725,53.245409,55.854932,58.723219,60.970391,62.023696,71.872196,70.577767,64.701087,79.356983,104.143461,93.762853,105.001633,101.995808,129.825893,134.540312,122.86645,117.870174,128.271497,2,1
40.943849,50.070712,52.56015,55.661943,58.74528,60.193085,62.200264,72.458637,71.236683,65.319976,79.008895,104.094147,94.000138,105.115573,101.873756,129.197528,134.448032,123.466541,117.743715,128.919784,2,1
41.338707,50.123915,53.166079,56.433056,59.010486,60.971757,62.718431,72.95293,71.307687,64.525824,79.569746,104.953589,94.039522,104.352752,102.138267,130.317661,133.686326,123.230575,117.821048,127.259088,2,1
43.30193,52.191063,53.697678,57.63796,60.314364,61.511788,63.711023,73.894753,72.702296,66.475105,54.456039,74.838826,68.136149,88.310249,96.454824,112.436479,120.543252,119.384921,121.563891,110.887738,2,2
40.028329,49.288862,51.661105,55.091586,57.501634,58.87348,60.944807,71.334893,70.471401,63.312769,53.347472,74.454268,66.859279,88.733863,95.487224,112.765466,119.940409,119.708163,121.308915,109.364577,2,2
42.168205,50.239381,53.183284,57.249083,59.454538,60.896241,62.758733,73.62936,71.891116,65.629212,80.909505,104.518233,94.78775,106.288054,102.903506,131.137255,134.040421,124.56066,118.403434,128.511001,2,1
40.973219,49.531648,51.960573,55.881392,58.201464,59.313055,62.277117,71.940677,70.248209,64.43735,52.893411,73.596593,65.515418,85.867734,96.27807,110.859827,119.331437,118.795408,120.257739,108.465694,2,2
44.787441,53.391052,56.382952,59.881427,62.789264,63.914305,66.002857,75.811822,74.094751,68.937359,54.69512,75.655567,68.662179,88.597329,97.419234,113.907874,121.406807,121.485869,121.961334,111.175154,2,2
42.649467,51.544744,53.771072,57.644087,59.549003,61.448265,62.803812,73.88987,72.306328,66.470923,79.583521,104.266102,94.504528,103.995019,102.209005,129.222094,133.657897,123.259313,118.351254,127.441051,2,1
41.738644,49.645231,52.470084,56.334181,58.757851,60.361165,62.36946,72.298185,70.747156,64.817587,77.925817,102.999617,92.990888,104.736843,101.212377,128.202766,132.567705,122.844963,116.626633,127.077153,2,1
42.390534,50.614556,53.604422,56.945758,59.244442,60.952452,63.14114,73.143965,71.925419,66.427049,78.471721,103.522347,94.591811,104.332463,101.731671,128.670885,133.220075,122.773267,117.507008,127.325676,2,1
43.121993,52.71041,54.474133,58.119545,60.131791,62.176814,64.059821,73.82251,72.777713,66.857539,78.774109,104.046082,93.345733,104.012214,102.548319,129.110186,133.797455,123.929318,118.091768,128.850305,2,1
40.867921,50.277188,52.947755,57.188396,59.501781,60.37061,62.78652,73.311205,71.380018,64.625199,79.150643,103.482667,93.469681,103.435802,101.975708,129.841362,134.38855,123.048579,117.822882,129.000248,2,1
41.13184,50.429114,52.880313,56.235513,58.798967,60.680503,62.877838,72.591196,71.20314,64.703388,77.498925,103.720892,93.497398,103.198981,101.226446,128.144691,132.943289,121.619584,116.146852,127.301886,2,1
41.044246,49.583224,51.367627,55.415441,58.300226,59.612773,61.844587,72.111859,70.039798,64.11029,53.124117,74.113488,67.283326,88.050614,96.492339,112.433164,119.421459,119.715514,121.121637,109.773655,2,2
41.922896,50.722573,52.677539,56.530865,58.638206,60.406861,62.365219,73.07724,71.642909,65.782665,53.192847,74.199969,68.10023,88.926401,96.23753,113.077156,121.144937,120.604285,121.631808,110.220678,2,2
43.866171,52.477487,55.232448,59.136869,60.734168,62.684816,64.254068,74.425669,72.981098,67.703892,79.026961,103.534489,94.59311,104.250427,100.87132,127.644454,133.085632,123.519705,117.765019,128.138753,2,1
43.439003,53.165358,55.64035,58.269325,61.48912,62.461471,64.381189,75.512125,73.378523,67.902543,54.655294,75.484547,68.72004,89.372663,97.19245,114.592981,120.984016,120.655659,122.53357,111.121308,2,2
42.452476,51.002107,53.847599,57.050023,59.851179,61.091054,63.685223,73.310102,72.019366,66.321443,79.732547,103.431546,94.400103,104.388827,101.646005,128.527192,133.392026,122.485507,117.721711,127.788774,2,1
43.3184,52.162259,55.232353,58.211982,60.435813,61.926054,64.721501,75.041782,72.903377,66.706735,77.27319,101.367813,91.578753,101.552631,99.637087,127.045769,130.246488,119.676349,113.693023,124.624097,2,1
41.363024,50.686785,52.719302,57.333795,59.95891,60.824525,62.820092,72.514962,71.589306,65.809016,52.163787,72.524877,66.515517,86.865364,94.707909,111.125594,118.803327,119.313928,119.147314,108.947626,2,2
43.488084,52.147205,54.460605,57.689751,61.306322,61.923354,64.065095,74.468659,72.925157,67.464356,54.721297,73.691391,67.998442,87.574502,96.403522,112.450641,120.202055,120.061395,122.259071,110.340948,2,2
40.660558,49.726059,51.713887,55.930473,57.821897,59.690524,62.037402,71.92264,69.89246,64.881915,77.362283,101.895224,91.905217,103.104731,99.437573,127.616496,131.548946,121.356813,115.803821,126.290213,2,1
40.909862,50.696872,52.873972,56.100689,58.634641,60.293946,62.316747,72.879607,70.80639,65.241443,53.785766,74.140379,68.315558,88.027266,95.891214,113.311302,120.73999,121.419186,120.964567,111.039945,2,2
42.881472,51.769469,53.964446,57.50616,60.449769,61.877883,64.025824,73.977484,72.607138,66.820998,55.003219,75.200693,68.419919,87.928359,96.852346,113.929101,120.175143,120.220069,121.634885,111.208307,2,2
41.647837,50.576043,52.167715,56.530796,58.890865,60.072962,62.305407,73.268145,71.476439,65.741073,53.9813,73.552865,67.600618,87.159315,95.486096,112.16268,120.341119,120.354498,120.344769,110.404138,2,2
40.227252,49.059225,52.223434,55.81519,58.482401,59.097384,61.484286,72.128249,70.466493,64.24239,79.450221,104.972991,94.139125,105.370646,102.497463,130.35808,134.89044,123.862443,118.894563,128.792474,2,1
40.38534,49.696956,52.17325,55.328962,58.133092,59.426221,62.014592,71.596748,70.583848,64.792511,79.176029,103.424017,92.501339,103.457685,101.064541,128.713253,132.824534,121.941879,116.606,127.449766,2,1
41.56784,51.207647,53.157592,56.66148,59.116394,61.061977,62.602322,72.79292,71.28234,65.6275,79.382869,103.311371,93.783873,103.759308,101.624367,128.869198,132.791645,122.747667,116.72021,126.612191,2,1
41.579722,49.711579,52.501953,56.467263,58.494055,60.399534,62.239147,72.448516,71.178741,65.220243,78.526403,103.44197,94.291143,104.192158,101.769025,129.656486,133.862603,122.904735,117.130488,127.421055,2,1
42.780098,51.723245,53.786466,58.146374,60.25814,61.557849,63.394651,73.848064,72.623379,66.666538,79.808974,103.746902,93.547667,104.500552,102.221108,129.48036,133.674265,123.518401,116.803894,127.975876,2,1
42.67678,52.332939,54.4994,58.824663,60.112098,61.205273,64.026309,74.244938,72.554278,67.251817,78.190509,102.248746,92.709554,104.633355,101.839316,128.417109,132.046753,120.56324,117.232326,127.016452,2,1
44.044923,52.255488,54.727034,58.409792,61.2618,62.542527,64.388612,74.979312,73.394485,66.809966,53.318365,73.82768,67.509749,88.398436,94.472188,113.202305,119.283131,119.600785,120.420968,108.827311,2,2
40.396928,49.315077,51.661684,55.725679,58.060415,60.03921,61.763527,71.799892,69.824024,64.370516,54.714815,74.867943,68.55745,88.649775,96.632977,112.657754,121.133446,120.788071,123.150104,111.203818,2,2
42.741913,52.300299,54.155871,58.143087,60.461147,61.3939,63.602619,74.599062,72.771785,66.502301,81.203179,105.058459,95.778892,106.928747,103.340639,132.248951,134.857847,125.359353,120.324346,129.361008,2,1
42.790392,50.763861,54.087522,57.154399,59.595917,61.207128,62.944824,72.632653,71.74829,66.185307,54.149576,74.788683,67.318328,88.830075,96.49956,113.227108,121.278185,121.060583,121.837708,109.975378,2,2
41.998064,50.782157,52.554004,56.816157,60.424369,60.799267,63.358036,73.227204,71.598239,65.832374,52.520421,73.379634,66.480021,87.765493,94.770458,111.05073,119.127092,119.556722,120.121493,108.679067,2,2
41.937842,50.44492,53.225413,56.637183,59.881933,60.922352,62.509524,73.291002,71.902316,65.682361,54.867929,74.467909,69.455914,87.913701,95.803228,113.100725,121.284171,121.031146,122.559042,110.800164,2,2
41.046411,50.70465,52.634288,56.595135,58.385097,60.174567,62.449096,72.661857,71.081614,64.474595,53.145416,72.662954,66.835747,87.963506,95.647978,111.384532,119.905322,119.476873,120.1419,108.691859,2,2
42.986919,51.859609,54.279452,58.049923,60.29647,61.688949,63.319179,74.347431,72.738052,66.396597,78.227703,102.522056,92.78617,103.677397,101.249062,127.51514,131.980582,121.789415,116.535575,126.102868,2,1
43.255002,52.063413,55.127843,58.680024,60.630133,62.659014,64.157384,74.658043,72.651454,67.469318,80.880299,105.088622,94.532493,105.183931,103.291132,131.294095,135.961434,124.48149,117.633671,129.282143,2,1
42.171585,51.950635,54.008916,57.835096,60.274512,61.794528,63.906833,74.675661,71.995817,66.451806,54.899227,74.933434,68.86935,89.045232,96.559906,113.315186,121.433114,121.201438,121.560823,112.488993,2,2
41.902467,51.254622,53.896249,56.398496,59.238722,60.813314,62.822362,73.723055,71.836418,65.59298,53.347563,73.56104,66.478521,86.857241,95.281846,111.669406,119.03414,118.87098,121.072138,109.58283,2,2
41.410913,49.756433,51.41752,56.346354,58.861321,59.359065,62.292222,71.735512,70.709377,64.652445,53.169729,74.035921,67.055588,87.462839,95.511647,111.198012,119.39369,119.690384,121.483339,108.888912,2,2
41.075611,49.772331,52.399922,55.940992,58.691861,59.663428,61.940644,71.926121,70.811061,64.06975,54.492892,73.661741,67.73619,88.780539,95.148787,113.028062,120.549454,120.690585,121.94298,110.111706,2,2
42.187483,51.78516,53.653724,57.048611,60.054714,61.462156,63.667823,73.862605,72.334907,66.064476,54.868153,73.808534,68.529111,88.764259,95.833173,111.661108,120.118374,120.124441,122.158554,110.263045,2,2
43.470285,51.813077,54.607211,58.12449,60.298193,61.756668,63.879206,74.096768,72.952399,66.900605,55.251392,76.465814,69.676994,90.174044,97.25605,114.476875,121.718419,121.945672,124.079217,112.22725,2,2
42.489121,51.046405,53.946811,57.410615,59.760529,60.692817,63.448293,73.549023,71.834567,65.954186,56.233583,77.18218,70.747431,90.322003,98.456625,114.909579,122.03427,122.316457,123.855718,112.535245,2,2
42.021656,50.737511,53.354711,57.152772,59.357703,60.781309,62.744018,73.331722,71.547168,65.945377,53.981984,74.916057,68.470658,88.152967,96.805456,112.748119,121.279668,121.074934,122.516418,111.423101,2,2
41.541837,51.219766,53.397743,57.18853,60.211912,61.092312,63.148409,73.662183,71.904296,66.092708,52.490198,71.538282,65.748517,85.821182,93.756019,110.845377,119.417238,118.526636,119.997266,108.37836,2,2
40.545008,49.502857,52.097864,55.705099,58.221717,59.364478,61.30295,71.757959,69.698109,64.695632,54.047675,74.274537,67.797564,88.061818,95.680624,112.325458,120.439592,120.379588,122.540068,109.665482,2,2
41.967702,51.296359,53.80236,56.963182,59.113886,61.357572,62.748936,73.122737,71.734507,65.719709,53.975665,74.400349,67.956432,88.178363,95.667944,113.398833,120.523546,120.694618,121.437479,109.374821,2,2
41.356222,50.964581,53.594522,56.750297,59.371625,60.684097,62.586013,72.84972,71.003821,65.991466,80.158364,103.648052,94.489018,104.424943,102.887803,129.711053,133.26607,122.677609,116.774569,127.641945,2,1
43.25694,51.724683,54.457747,57.776655,59.982365,62.117468,63.610988,74.338744,72.634223,66.51014,53.044498,74.492887,66.800327,87.524261,95.106337,112.156648,119.332429,121.116955,120.538328,109.554468,2,2
43.707648,52.37106,55.01656,58.432253,61.02159,62.567283,64.695372,74.663149,73.631283,67.946977,78.477876,102.201684,93.031497,103.955788,100.196749,128.578207,133.468925,121.593689,116.810372,126.773117,2,1
40.441212,50.082559,52.090133,55.633789,58.206581,59.789453,62.017008,71.868363,70.594281,65.023521,80.991765,105.398226,95.095673,106.28168,103.535807,131.076936,137.076611,124.272374,119.266753,129.556901,2,1
42.860968,51.576942,53.773368,57.897124,59.658894,61.656763,63.870735,74.355469,72.523807,66.46721,78.799776,103.741506,94.852199,105.217484,102.922235,130.176649,133.948469,124.415169,118.175522,128.387207,2,1
42.681728,51.720756,54.195981,57.932146,60.3285,61.705529,63.636074,74.176271,72.835524,66.568619,78.553716,103.321701,92.485294,103.310688,100.767394,128.279428,132.010041,121.87777,117.083173,128.084453,2,1
41.804383,50.949873,53.344265,56.067521,58.974587,61.015882,62.538127,72.828346,71.230138,65.279408,53.966873,75.443688,68.418328,87.909371,96.244197,113.579237,121.040654,121.083659,121.441264,110.722536,2,2
40.816192,50.103196,51.966414,55.349885,58.252386,60.59732,62.763304,72.093003,70.770272,64.686081,78.750543,103.912675,94.179826,104.733177,100.907248,129.677916,132.873178,122.819978,118.099875,128.212176,2,1
41.435179,50.28564,52.933005,56.366389,58.911138,60.197202,62.065596,72.906894,70.932532,65.221525,55.842055,76.038773,68.616209,89.248587,97.273717,113.945319,121.689258,121.374115,122.393076,111.809099,2,2
41.378529,49.609479,52.362465,55.723233,58.419941,59.96646,61.854974,72.624175,70.580957,64.601713,53.550134,74.752363,68.112632,88.519808,95.375988,112.744615,119.928522,121.986988,121.521141,110.45524,2,2
41.340216,50.180055,52.974329,56.338099,58.439978,60.504832,62.079743,73.175874,71.753975,65.949803,78.492933,102.65431,92.331415,104.261012,101.322394,129.08867,132.4928,122.187066,117.292822,128.236595,2,1
44.404593,52.914506,55.089277,59.143588,60.975598,62.850457,64.930883,75.054298,73.140661,67.838382,79.781599,103.690335,94.494754,104.672902,101.807456,130.187818,134.873968,122.412102,117.695808,128.381368,2,1
42.63933,50.815043,54.667039,57.512797,61.008257,61.474627,63.821174,73.595505,71.670523,66.531391,79.752585,103.134882,94.014789,105.686324,102.103032,130.246534,132.993516,123.545663,117.398583,128.311399,2,1
42.900226,51.094651,54.086624,58.112307,60.81042,61.428754,63.825518,73.919639,72.089608,67.35463,55.779817,75.179185,70.07999,89.471204,97.313362,114.186186,120.838244,121.258721,122.023886,109.945784,2,2
41.722128,50.753956,52.924401,56.926912,59.446326,60.725274,62.90251,73.67259,71.653617,65.253886,55.402017,75.413711,68.969695,89.00246,96.550472,113.858605,121.545127,120.884748,121.771049,111.288058,2,2
42.396135,51.006837,52.911641,56.712194,59.878984,60.33213,61.655996,73.222958,71.59723,65.356767,51.997626,72.491901,66.252956,85.969656,94.246094,110.567943,119.093868,119.195845,118.341373,108.447551,2,2
40.976676,50.019928,52.766184,55.190352,58.606535,59.649846,61.991777,71.8443,70.449993,64.683406,54.439718,74.241245,68.913076,88.260554,95.165289,112.760807,120.876216,121.075722,122.499377,110.402581,2,2
41.713156,50.554214,52.28797,56.743591,58.834272,59.940655,62.116997,72.071858,70.897707,65.040982,53.305585,72.472273,66.438792,87.58072,94.963075,110.855781,118.882877,119.459802,120.258017,109.34833,2,2
40.605513,50.141562,52.660112,56.30447,58.341425,60.583074,62.056729,72.015852,70.859975,64.938275,53.116052,74.25271,66.355379,87.660595,95.124046,112.238745,119.991797,120.047181,121.092491,109.468005,2,2
39.277317,48.684434,50.726709,54.843204,56.969012,58.02548,60.825469,70.658718,69.129514,64.08479,81.226071,105.91426,95.784928,106.552765,103.882251,131.502982,136.125891,125.145199,118.931514,128.749134,2,1
41.965734,50.789174,54.078012,57.167313,59.330686,61.23943,62.975227,73.05106,72.213117,65.912575,53.437895,73.188951,67.474368,88.966703,95.667149,112.257635,118.941045,119.668696,120.88491,109.557273,2,2
42.421942,51.688385,53.316848,57.782292,59.683442,61.093783,62.727688,73.253136,71.951114,66.501852,53.930361,74.219924,68.265342,88.723997,96.602887,112.655109,120.815881,119.772918,121.902135,110.288978,2,2
42.64895,51.403482,53.878096,57.124369,59.795235,61.43125,63.396742,73.330032,72.556788,66.192218,54.30886,74.566895,67.614173,88.408353,95.080275,112.526761,120.356056,120.37764,120.658944,109.301102,2,2
40.758974,50.223334,52.723698,56.079502,58.543095,59.893747,61.943403,71.898659,70.711201,64.862517,53.260777,73.591732,67.826469,87.936422,95.871336,112.097853,119.855995,120.020456,120.383727,109.803952,2,2
40.257133,49.30765,51.639316,55.407703,57.972143,59.550643,61.642963,71.691439,69.133783,64.507543,79.731046,103.74416,94.480925,104.898973,102.382582,129.608789,133.252895,123.114838,118.282963,128.155762,2,1
42.59261,52.321199,54.534462,58.24103,60.385477,62.067592,64.500027,74.386094,72.619287,67.034768,55.478344,75.753913,69.446926,88.246778,96.779169,113.442867,121.476185,120.853121,122.368231,111.033625,2,2
42.941224,51.176926,53.961358,57.724536,59.398446,61.799034,63.462834,73.778824,72.178368,65.841679,53.077684,74.886989,67.953081,88.734965,96.310429,112.887711,120.455895,120.67932,121.241535,109.975599,2,2
40.832195,49.527653,52.921614,55.941908,58.396771,60.279741,62.127554,72.618733,70.710123,64.738469,54.06021,73.876606,67.559572,88.935343,94.927969,112.334873,120.284273,119.813458,120.659341,109.808493,2,2
41.508372,50.840153,53.073566,57.207544,58.55498,59.998607,62.398745,73.380637,72.062241,65.184331,77.419563,101.274999,92.637422,103.840384,99.039353,127.810812,132.966466,121.903957,114.10353,125.751243,2,1
41.365966,50.13304,52.650982,56.667041,58.640487,60.430878,62.713101,72.639099,70.759316,65.372174,80.415259,104.849767,95.011405,106.084281,102.572088,130.321514,134.039416,123.512758,118.291667,129.020995,2,1
42.062412,50.179797,53.153462,56.908652,59.299258,61.126162,62.864144,73.175173,71.309553,65.510485,53.970417,75.032301,68.337722,87.894127,95.549398,112.438028,119.835411,120.134142,122.231508,110.208248,2,2
43.825049,52.771252,54.923763,58.443207,60.81018,62.493927,64.325333,75.432562,73.489889,67.439491,79.756779,103.695894,94.348661,104.600732,101.771182,129.458741,132.812833,122.16153,117.683968,128.142873,2,1
40.367205,50.032036,52.563956,55.438364,58.280511,59.513703,62.036629,72.160207,70.491589,64.661277,80.49927,105.249754,96.393119,106.876976,103.303758,131.102929,135.232293,124.186013,119.345205,130.063025,2,1
43.762762,52.655346,55.4943,58.297491,60.983123,62.137833,64.204952,75.087762,73.056715,67.324219,53.606937,73.255854,67.494367,88.612731,94.23738,111.988485,120.305181,119.578652,121.729911,109.171106,2,2
41.061917,50.199107,52.656147,56.047602,58.505731,59.902032,62.248072,72.221018,70.627349,64.672545,53.858704,75.127105,68.459562,89.441525,96.670446,113.730257,119.882653,120.992404,121.211374,111.154778,2,2
40.289236,49.287751,52.409431,55.538484,58.41868,59.714402,61.648272,72.182043,70.1085,64.305907,80.579173,104.678498,94.795663,105.250857,102.431928,129.848839,134.009743,123.926014,118.711648,128.867102,2,1
41.657031,50.785024,53.030143,56.969315,59.6606,61.085202,63.11643,73.346826,72.462471,65.636325,54.727328,75.211558,68.965481,87.630894,96.937069,113.502308,121.887324,120.806176,121.450071,111.145065,2,2
41.970406,51.268469,53.513267,56.904612,59.367749,61.079491,63.186074,72.700783,71.432291,65.266727,79.351796,104.163612,94.076342,104.68581,101.415573,130.404387,133.098214,124.259996,117.087817,128.136579,2,1
41.253596,50.790875,52.74394,56.178149,59.271878,60.038002,62.475072,73.112836,70.91625,64.757427,79.190547,104.219951,95.367087,105.480692,102.696388,130.304785,133.792773,123.201275,117.224822,127.898367,2,1
40.869694,48.931554,51.863877,55.126073,58.183337,59.112207,60.775785,71.820917,69.709591,64.237317,54.561278,74.104081,66.894788,87.986054,95.633232,112.663638,119.652534,119.601984,121.725362,110.325368,2,2
40.528211,49.893224,52.763661,55.804321,57.912296,59.807055,61.998524,71.952128,70.138409,65.700434,52.684769,71.511117,67.590783,86.915126,95.756243,111.559601,119.129947,119.766462,120.574954,108.572293,2,2
41.375802,50.853081,53.239535,56.201977,58.55395,59.639489,62.075591,72.048657,70.655082,64.915451,78.59958,103.368709,93.288427,104.923982,101.362647,129.728997,133.976317,122.979314,117.106631,128.331696,2,1
41.614332,50.861818,52.953886,56.746218,59.064234,60.54141,62.439933,72.55325,71.399228,65.421451,79.166339,104.093173,94.233867,105.296339,103.067773,129.579333,134.920835,124.217635,117.754645,128.407654,2,1
43.397343,52.471113,54.934372,58.61274,60.899718,61.520874,64.074164,74.812397,72.845798,66.644031,54.172044,75.427852,67.718307,87.626988,95.93423,113.299349,120.720452,119.92949,121.934345,110.258989,2,2
43.470224,52.721887,54.752278,58.823943,60.875381,62.060566,64.451351,74.299009,72.744738,67.350611,53.481699,73.44308,67.359826,86.236281,95.179199,111.937701,120.247706,119.235122,120.696041,109.95469,2,2
41.746682,49.988813,52.922501,56.326336,59.381545,60.244381,62.949002,72.727706,71.3539,64.746364,79.05167,104.531631,93.367691,105.576849,102.604897,129.317971,134.107178,123.588059,117.457395,127.883953,2,1
43.039314,51.318433,54.381314,57.710575,60.107968,62.001198,63.473667,74.372011,72.538095,66.754296,53.808758,74.910703,67.750996,87.41393,94.630969,111.945301,120.98419,120.397775,120.418071,109.212608,2,2
42.519579,52.057002,53.811274,56.980346,60.185637,61.372934,63.672211,74.495971,71.761281,65.92176,79.590228,103.417063,94.279519,104.018585,101.150311,129.080214,133.246981,122.349354,117.654058,127.054068,2,1
42.758289,51.889551,53.744517,57.728897,59.44225,60.541368,63.008228,73.653154,72.609422,66.911038,53.26403,74.413945,67.826671,88.204999,95.72136,112.757711,120.352855,120.022644,121.141145,109.890801,2,2
42.136639,51.181674,53.525019,57.152956,59.574614,61.1706,63.427289,73.663931,71.9122,66.396715,55.818119,74.840124,68.823943,89.031215,96.816694,113.359268,121.257028,121.330863,122.766703,111.164008,2,2
41.239742,50.336308,53.252588,56.434384,58.948958,60.44397,62.551286,72.673906,71.213862,65.196484,53.533108,74.781829,66.962777,87.965807,95.183838,113.336329,119.637234,120.455888,121.402029,109.637168,2,2
42.133585,50.566355,52.881145,56.834406,59.315686,60.431414,62.723613,73.169844,71.156181,65.536078,79.100386,102.997322,94.445633,104.24887,101.876731,129.189647,133.41463,123.748395,117.140556,128.371834,2,1
42.08421,50.983977,53.755024,57.090095,59.583478,60.810015,62.961181,73.302413,71.900467,65.714381,79.12279,103.236632,93.727778,104.991204,101.80867,129.823451,132.670718,122.424978,116.635758,127.457258,2,1
43.110048,51.770398,54.311573,58.107278,60.45217,61.880844,64.875478,74.446961,72.44558,66.947174,52.820828,74.091426,67.347809,87.286157,94.827527,112.134461,119.776581,120.349593,121.164799,109.143056,2,2
42.113374,51.013286,53.008887,57.200683,59.21581,60.783631,63.052636,72.895636,72.307522,65.530887,56.646919,76.58271,70.12746,89.87785,97.686214,114.35036,123.096734,122.378781,123.182092,111.838146,2,2
43.728338,53.166112,55.802995,58.697387,60.507254,62.489321,65.052791,75.164918,74.39279,67.493734,55.407346,74.720215,68.707751,88.680328,96.028713,113.301704,120.662048,120.302391,121.281157,111.491324,2,2
41.626546,51.195303,53.706502,57.10408,59.554302,60.683137,62.923999,73.309698,71.309453,65.419903,54.62801,74.445119,69.064603,88.478332,96.531737,113.310588,121.61453,121.172312,121.891938,111.63548,2,2
42.379008,50.970017,54.112094,57.434005,59.657538,60.737892,63.227338,73.197668,71.805435,66.563204,78.838645,103.30108,92.972308,104.689604,102.118442,128.688981,132.358586,122.356736,117.24576,127.437777,2,1
40.798378,49.464467,52.047383,55.953189,57.750554,59.675801,61.367043,71.93205,70.514832,64.393109,78.300602,101.821597,92.861617,103.889713,100.310588,128.379963,131.829462,122.383692,116.748793,126.865792,2,1
40.522251,49.666263,51.791771,55.632967,58.488489,58.91489,61.134404,71.889211,70.892995,64.336983,80.882607,104.953268,95.127077,106.176358,102.473652,131.020187,135.23919,124.400102,119.128593,129.729807,2,1
41.939151,50.479594,53.338251,56.788554,59.408329,60.636059,62.774701,73.122445,71.510309,65.433364,54.247274,75.831535,68.801478,89.19131,96.521684,112.667786,120.876013,120.819666,122.928532,111.265034,2,2
40.547943,50.266504,52.495637,55.75087,57.905004,59.848695,62.442401,72.376682,70.533958,64.854798,78.191224,104.074645,93.535244,103.673982,101.612166,128.363512,132.924394,122.584985,116.760447,127.066309,2,1
40.720088,49.708851,51.94043,55.791079,58.330593,59.854866,61.519126,71.650054,70.947789,64.712909,80.006389,103.971104,92.621231,105.226138,102.323787,128.574203,132.999847,123.785012,117.7352,128.08609,2,1
42.002577,51.185544,53.743549,57.270152,59.74483,61.1368,62.903726,72.943517,71.563491,65.380243,81.135533,103.514124,94.879806,105.837458,102.929349,130.882327,134.435992,123.561331,117.842329,127.893007,2,1
42.849138,51.726753,54.213744,58.114459,60.545474,62.114351,64.615636,74.030801,72.647552,66.718921,55.08251,75.640856,67.683363,89.047468,96.390564,113.468074,121.006369,120.972038,122.699256,111.001448,2,2
41.475564,50.312838,52.714164,56.547372,58.561091,60.283509,62.307314,72.63176,70.515968,65.24882,52.393486,74.24958,67.859007,88.103039,96.031826,113.374575,120.352952,121.261975,121.636137,109.927007,2,2
41.378933,49.538577,51.885061,55.80906,57.974523,59.789459,62.286033,72.447174,70.801026,65.100278,54.582341,75.11693,69.202546,88.497078,97.382891,113.479783,122.141304,120.705246,121.79564,111.626506,2,2
42.938714,52.307925,53.795205,57.297409,60.14527,61.353938,63.836156,73.685486,73.123172,66.38258,77.824022,101.061701,91.870144,102.513164,100.255496,127.67185,132.095426,121.821486,115.392761,125.337272,2,1
40.555921,49.427247,52.295387,55.920238,58.095802,60.276714,61.986635,72.565911,70.374492,64.910175,55.121589,75.259258,68.316899,88.817756,96.441082,113.338773,121.125778,120.653384,122.054289,111.151763,2,2
40.655616,49.086741,51.167924,55.31443,57.995038,59.61025,61.573652,71.767947,69.834359,64.259348,53.672477,72.864862,67.409076,87.927986,95.160215,111.953458,119.477331,119.497327,120.867022,108.348086,2,2
42.273782,51.536077,53.362841,57.388642,59.962472,61.210144,63.251239,73.453053,72.032269,66.214564,77.914806,102.538523,92.886212,103.802185,100.284675,127.964325,131.79101,122.216696,116.787419,126.432998,2,1
40.773702,49.87607,51.831547,55.437845,57.792477,59.136842,61.216151,71.779303,70.198888,64.011966,53.08466,73.955253,67.561938,86.513747,94.735197,112.737334,120.256645,119.278573,121.329805,109.768907,2,2
41.760976,50.761435,53.724581,56.971695,59.521281,61.472571,63.332966,73.758404,71.784563,65.872608,53.24912,74.270113,67.856114,88.322337,95.399324,112.453288,120.791321,119.636681,120.891405,110.253976,2,2
40.494912,49.506221,52.176311,55.246222,58.034976,59.836821,61.451336,71.724559,70.537283,64.184922,54.958037,74.595167,68.557555,89.636492,95.642797,114.018862,121.622435,122.033657,122.328779,111.814979,2,2
41.185572,50.238152,51.96372,56.569151,59.116699,60.04846,62.582532,73.00062,71.152276,65.050202,77.048693,102.218381,92.522615,103.278883,100.508253,128.245715,133.133933,122.229009,116.047771,126.186515,2,1
44.471782,53.196082,55.683477,59.159944,61.738558,63.380323,65.764971,75.697295,74.219705,68.937102,53.030814,73.24341,67.726679,88.027584,95.862864,111.920733,119.887506,119.719024,121.415409,109.601399,2,2
42.317766,51.677701,53.283861,56.639236,60.019438,60.84263,63.558413,74.1279,71.515551,66.54085,53.466356,73.156073,67.954664,88.001532,95.778086,111.966232,119.063537,120.81026,120.96047,109.894616,2,2
43.541112,51.800349,54.932755,58.404512,60.330988,61.706812,63.895002,73.894355,73.2258,66.834029,53.649377,74.4203,68.619315,88.781137,97.340125,113.311312,120.888225,121.459836,122.087918,110.917204,2,2
