@relation 60dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}

@data
55.893599,60.509423,64.046094,45.393544,98.577088,101.123204,111.229159,63.875998,84.522323,95.827024,20.374752,38.774706,60.38263,63.99731,59.525496,71.666938,64.248527,63.420214,65.515573,81.406469,71.375146,83.796102,104.61062,119.056767,118.585036,127.101842,135.602734,131.86056,118.750522,127.703554,38.6293,28.018112,71.722048,65.966059,45.459457,64.01373,69.116229,106.24785,93.624467,117.594372,69.27649,88.06333,104.993354,122.599398,99.668087,123.866151,106.272341,122.486739,109.935561,146.465048,39.912931,65.089639,52.830206,81.472408,36.827427,48.87255,56.755801,74.798438,62.710601,89.278949,2,1,2,2,2,1
54.128278,60.355766,63.012672,44.45017,100.829169,99.160785,110.516449,61.111466,83.162365,96.53954,18.838187,37.177813,59.59969,62.823649,59.456018,69.697462,62.840221,62.694792,65.449343,79.606788,23.427058,60.408216,71.573912,69.097933,105.896911,105.116046,101.624138,88.726359,103.354204,122.353145,38.609467,26.081837,71.897885,63.031594,44.829206,64.257386,66.219052,106.426834,92.62801,114.388067,69.431151,90.176012,105.821542,123.812306,98.996131,123.177107,106.144165,123.823943,109.542386,146.020593,27.487581,32.437788,33.342743,65.343443,83.318483,91.483408,91.79745,109.671372,100.850486,106.121604,2,1,1,2,2,2
53.36468,60.011403,62.021029,46.181375,99.895263,98.362241,110.249006,60.939574,83.014877,96.806639,37.723326,60.104818,39.717801,53.018467,58.390741,72.459653,97.93842,109.161964,105.530847,120.771007,24.552678,59.606075,72.558738,69.694422,107.742815,104.174712,100.513391,87.873584,103.055606,124.159772,64.809052,54.504125,76.963605,71.028251,64.763328,106.752406,72.07649,89.577118,105.031052,111.869581,68.376523,88.186253,105.052452,123.298268,99.667577,123.454407,105.571503,122.286809,109.15215,144.655165,40.275363,65.164844,53.566752,80.877889,35.068267,47.947386,58.988653,73.255264,64.186536,90.6914,2,2,1,1,2,1
52.433983,60.288332,62.677061,45.580767,100.071744,99.183714,108.610462,61.783449,82.024657,93.740141,38.699614,59.109011,40.717283,53.115334,58.838843,74.503609,99.289467,108.106132,105.49019,121.169731,70.849122,83.020402,104.930574,119.972432,117.057707,126.955964,136.158673,131.365638,116.767068,127.069536,40.772361,28.482001,71.947938,65.654298,45.943063,64.753499,67.06264,107.226636,93.627713,115.464854,68.905205,87.777679,105.33108,123.698273,99.390583,123.61565,105.374375,123.771511,108.511424,146.385899,28.211002,32.103511,34.851821,63.663754,82.258264,92.204425,91.316639,111.302188,102.907674,107.473378,2,2,2,2,2,2
55.099227,61.181445,61.720512,45.286571,98.68012,98.6328,111.649896,62.076021,84.168869,95.964262,21.94197,40.916337,62.932508,66.383921,61.627159,73.207054,66.251088,65.489865,69.089458,83.404885,23.33266,61.141734,73.069379,69.094721,104.809411,105.71647,99.974794,88.242107,104.821323,124.878552,65.89397,53.496977,77.125645,70.232061,64.793411,107.63086,74.767974,88.891833,106.307444,113.593051,73.523246,78.259486,72.688001,43.351518,89.943561,50.584943,99.47974,68.66344,95.765229,82.111251,38.792825,64.658685,51.381662,80.519053,37.818248,49.704165,58.547152,75.425055,63.818047,88.776548,2,1,1,1,1,1
53.159528,59.766045,61.586636,44.122101,99.906299,99.708599,109.556457,62.039761,84.186174,93.911475,37.228528,59.148365,42.096933,52.221208,58.153692,75.465963,97.663725,107.400543,106.663947,121.569193,70.743727,83.194368,104.368575,119.506463,118.153346,126.372518,136.094395,132.081607,117.540574,126.759085,38.067849,27.388262,71.585846,66.062183,45.270954,64.69732,68.274267,107.034659,92.512784,115.37393,71.049769,87.782056,105.636989,124.628419,99.201786,122.887043,107.154864,122.773344,111.150508,147.059028,40.476632,66.320274,52.362972,81.670438,36.393902,49.006673,56.554962,74.158794,64.951035,88.145153,2,2,2,2,2,1
53.615218,60.770422,62.958889,46.056122,98.209842,99.89118,110.467566,61.152523,81.411469,96.737997,36.216218,56.903058,37.927014,52.769434,59.540103,72.204785,97.177479,107.426683,105.142965,118.072485,23.912781,59.792936,72.151028,68.587782,105.896121,105.301644,102.860423,89.674131,102.916418,123.715035,38.88374,27.771668,70.95607,64.537856,45.570665,64.516341,68.231699,105.867925,93.126104,114.100876,75.048918,78.538992,73.933143,45.233857,92.499152,52.740366,99.846715,71.73289,96.637557,81.515447,37.398042,64.8597,52.762377,79.550288,37.899979,47.271908,58.380678,76.034825,65.433837,90.044284,2,2,1,2,1,1
54.790354,59.022476,60.914531,45.858716,99.41437,98.917045,109.854981,62.220432,81.556343,96.352545,37.871649,57.181228,40.139737,51.207684,58.400871,73.488865,98.561427,109.200221,104.950736,120.16768,24.055192,59.116068,71.885581,69.458186,105.878956,105.355181,100.675292,89.411414,100.944618,122.895603,38.81432,27.344962,74.542376,65.080749,46.098034,65.244311,68.974996,105.297855,93.773298,114.056898,69.929219,87.387738,103.375755,122.874192,98.722016,123.047746,104.618224,121.970466,107.822354,144.406904,38.589514,64.382725,54.366906,81.274778,36.606319,49.936035,59.723676,72.535404,66.760772,89.322775,2,2,1,2,2,1
54.866363,62.297833,63.85463,44.33262,99.84765,101.336884,108.655642,61.073505,83.624431,95.728264,19.031602,37.402489,59.197406,62.973581,59.371804,70.043739,63.517189,63.350055,65.756144,80.135607,23.693358,61.039466,75.041225,70.277012,107.346236,106.16665,102.058318,90.074267,104.016245,124.628127,65.69953,55.176367,77.776985,71.677236,64.392123,108.518975,75.741893,90.493373,105.896008,113.522,72.615972,78.726679,74.269899,44.886344,89.869464,53.183838,99.293898,70.022541,97.524671,80.2484,39.176541,64.72443,52.15961,81.101778,39.079338,49.790845,56.135803,74.180372,63.706558,87.442632,2,1,1,1,1,1
54.574475,59.606907,62.645419,46.394931,100.023693,99.463322,110.614615,61.208297,82.333304,96.750074,20.731511,40.264731,62.497465,65.046223,61.468608,72.086692,65.675906,64.639279,67.608899,82.702015,72.027262,84.66613,104.670966,119.74375,118.293149,127.088259,137.024585,131.355838,118.158119,127.793962,65.784113,53.40766,76.111761,69.989909,64.192056,107.867423,74.41108,87.322893,105.806058,112.052544,68.34351,86.743865,103.392597,122.498261,99.623352,123.48767,105.560008,121.979942,109.337681,145.669274,27.275862,31.596077,35.200461,63.67654,81.977554,92.577584,90.965951,109.778194,102.89419,107.642685,2,1,2,1,2,2
54.214892,61.239743,63.804273,45.190072,100.283977,98.756384,109.537995,62.708008,84.227948,97.995864,37.859577,58.07462,38.753655,51.97202,59.294529,73.400183,98.146445,108.613299,105.931807,119.662989,23.111225,59.316989,72.435718,68.884522,105.236236,103.963105,101.947002,88.657054,102.464639,123.352462,39.543336,26.054149,71.663627,65.345569,46.709996,66.145343,68.052457,105.661889,91.855645,113.980966,70.078033,87.540393,104.256333,124.138254,98.792503,123.851707,105.466797,122.833821,110.839108,146.333736,27.929652,32.337913,34.447495,63.098506,82.145495,92.428593,91.551109,108.554684,102.265789,108.755306,2,2,1,2,2,2
54.697279,60.281774,63.386392,46.133603,100.359169,98.681686,111.54679,61.434836,83.784684,95.417467,18.408594,37.418069,59.715753,62.716695,59.114803,70.17858,63.187828,62.704725,64.953446,80.236881,70.654118,83.290238,104.943842,119.115271,118.005495,126.6688,135.947523,131.603191,117.383945,127.209925,40.176563,25.333002,70.58937,65.290444,46.239934,61.78539,69.187344,107.44021,92.807166,114.694951,74.430433,79.564032,74.995018,43.657301,90.904297,51.365026,100.556336,70.092093,98.003299,79.553626,26.800358,32.538635,33.656158,65.771898,82.347945,90.310771,91.431371,108.97126,102.334279,105.881784,2,1,2,2,1,2
52.552554,60.139464,62.581973,45.452229,99.476746,99.260574,110.93044,62.412866,83.166208,95.372565,21.492994,40.082301,62.353332,65.544406,61.610308,72.05653,65.745163,65.977664,67.902634,81.995623,71.970247,85.293109,105.005075,119.535954,118.28093,128.44289,136.255862,132.395074,117.933649,128.402119,41.148307,27.237571,72.74645,65.95763,46.161717,64.254471,68.714897,105.969617,93.985691,113.422347,76.096885,79.507969,74.664538,45.125922,90.403122,53.891122,100.436864,70.556657,96.130442,83.177503,27.061457,31.37513,35.497629,63.364459,79.894427,88.737478,90.767576,110.807005,102.938507,107.875674,2,1,2,2,1,2
53.767366,61.072536,63.925508,46.248261,98.427641,99.572225,110.084314,61.659782,82.900648,96.473466,19.228512,37.520884,59.770666,63.087454,58.739382,69.377985,63.090242,62.708597,64.901563,79.79824,23.260658,60.167106,72.990725,68.131854,105.276002,104.857053,102.009045,87.433481,102.322684,124.179047,65.115258,54.454012,77.1447,72.918738,65.254346,107.763049,74.407012,89.698062,106.088902,113.320007,74.819997,78.592761,73.520809,43.572232,89.327791,51.593706,98.698505,70.059105,96.634274,78.718123,27.147106,29.73984,34.979552,62.801555,82.037709,91.159767,91.203676,110.668003,101.62168,106.260552,2,1,1,1,1,2
51.768778,60.254424,61.891999,45.07095,99.610708,100.389237,108.68313,60.362871,82.74636,93.53002,20.825492,38.892849,61.772989,64.3982,60.760115,71.146364,64.539755,64.887425,65.838407,81.945411,23.391745,60.565937,72.253453,66.644516,105.174087,104.240437,99.310886,87.609186,101.043653,122.115508,63.72249,53.981893,75.520685,68.968175,61.447143,106.552042,73.494808,86.4655,103.671472,110.835592,75.973751,79.291026,76.346443,44.582991,92.522893,51.476752,101.805095,71.021276,98.732201,81.755027,29.040166,33.870996,34.7146,65.615076,82.090037,91.597446,90.644052,111.465822,104.015427,107.29674,2,1,1,1,1,2
52.151719,59.617359,62.06706,45.199177,98.07798,99.571643,110.542505,61.966322,82.050302,94.720669,19.643998,39.649528,60.181847,64.068121,59.856431,70.123,63.976467,62.788557,65.878768,80.655337,70.589813,82.857972,104.198578,119.477199,116.818285,126.512581,134.838419,130.291143,116.818993,127.526031,40.629252,27.496478,73.534206,65.762173,47.788661,64.401762,68.982088,106.083412,93.998169,115.099361,69.076701,87.849665,103.035397,123.514058,98.573064,123.117947,106.089038,123.023311,108.708102,144.610893,38.840484,66.227315,53.004061,81.630832,37.506985,50.034003,58.979079,73.439314,63.75049,88.082961,2,1,2,2,2,1
53.184272,59.460245,62.682211,44.670275,98.535181,100.164224,109.646564,62.307464,84.263455,94.191294,38.743267,58.506121,41.872931,52.792726,60.176,76.684898,98.044059,108.831007,105.103723,121.232486,23.624678,62.11396,72.458582,68.149053,106.623966,104.639017,100.952304,90.381348,103.2733,124.044888,65.849088,53.467517,76.733904,70.120434,63.542329,107.868321,73.718578,88.508246,106.028331,111.719068,75.729854,78.253882,74.879092,44.281176,90.349306,52.293091,98.73271,70.629663,95.48743,81.010072,26.136398,31.251274,32.952049,63.121787,81.260934,91.988466,90.298151,109.753424,101.071785,107.794315,2,2,1,1,1,2
54.017025,62.574732,63.339802,45.087848,99.73286,98.296335,110.676246,61.66084,81.427484,94.911282,37.530087,59.205139,42.003608,53.688639,60.591432,75.835841,98.524528,108.671464,107.321283,119.415998,70.32604,83.421245,104.09598,119.640424,117.47787,126.981324,136.427938,131.226808,117.084388,127.851687,64.125564,52.584551,76.95005,69.586391,62.233693,107.581324,72.187395,88.821991,104.554646,112.693147,75.443433,79.283619,76.237008,44.307531,90.643948,52.493396,98.761217,72.479012,97.082015,81.390004,29.001035,30.617895,32.585494,62.516539,82.094562,89.989292,89.482411,109.682076,100.806911,107.736572,2,2,2,1,1,2
54.240537,60.013394,64.312455,48.027214,99.497631,100.576361,110.174522,62.994185,84.956693,96.80097,18.524647,37.231564,59.553287,63.292766,59.524615,69.847327,63.385877,62.234689,65.280904,80.199268,24.650546,60.733196,73.763803,68.940978,106.569817,105.746921,101.70038,88.060587,104.100558,123.06046,64.33862,53.042915,76.722917,70.578605,64.065601,107.644188,74.14141,88.535792,104.134701,112.283177,69.592883,88.50608,104.985315,124.787122,99.84843,122.938265,107.63606,124.423146,109.732018,146.006341,40.354849,66.556094,52.994281,81.197197,38.092503,48.204129,57.926624,75.246136,63.693382,89.546545,2,1,1,1,2,1
55.380175,62.021201,62.902124,47.61238,100.610566,99.610097,109.666088,62.105873,84.156622,96.464639,19.818534,38.740613,61.410563,64.980385,60.270418,71.391969,64.509585,64.3026,66.560978,81.49847,24.520119,60.745589,72.406444,69.762464,105.900316,105.050933,101.512264,88.533184,102.758913,124.012679,63.903453,52.473681,76.912276,68.823999,63.031186,105.752212,73.789379,88.084028,105.152564,111.330552,73.871503,78.321645,75.64812,46.490459,91.318502,52.123674,100.400171,69.681034,95.390336,82.596346,40.556386,64.713224,52.817993,82.977745,37.501297,48.485065,56.153334,75.395139,63.274227,89.146586,2,1,1,1,1,1
53.631989,60.063076,62.253853,44.491855,99.454017,98.613923,109.28264,61.099535,83.161259,94.541252,37.371017,60.308394,40.891233,50.78491,60.309631,75.646323,98.411787,106.270308,105.475462,119.309792,24.681527,60.321617,73.101239,68.245003,106.30842,105.209139,100.746048,88.772834,102.957737,124.095454,40.924934,28.296909,71.912562,66.646547,45.420453,63.919137,68.168524,105.319646,92.289294,113.875869,68.639914,85.285924,102.929232,123.061452,98.191476,123.159818,105.479914,122.947031,108.807794,146.87825,38.278151,65.786155,52.326736,79.802333,37.113944,48.840036,56.58823,74.27054,64.495146,86.716536,2,2,1,2,2,1
54.547339,61.385702,62.968663,46.386687,99.791959,98.808279,111.677729,61.06437,84.185405,96.310814,36.878203,56.853367,39.727199,51.655429,58.759741,72.845896,97.778934,109.651249,105.70212,118.070847,23.24306,58.848563,71.481531,68.523579,105.150482,104.568549,101.506725,88.95733,103.253227,123.004492,40.319005,28.212735,72.341112,66.972843,44.677506,65.121881,69.282027,106.335052,92.810239,114.107137,75.3814,78.596343,74.204852,44.277105,91.658425,52.55525,101.850855,69.847309,97.967884,80.109777,25.831838,31.11218,34.220598,63.201757,82.915233,91.289461,90.610124,109.948753,102.29989,108.129836,2,2,1,2,1,2
53.789876,61.478903,64.20571,44.485544,97.618144,98.913092,110.024476,63.93368,83.949268,96.002201,19.50177,38.942174,60.695613,63.888105,60.145165,71.093643,63.508975,63.633193,66.390188,81.383114,72.037626,84.899688,106.806362,120.590336,119.610949,129.041143,136.737251,132.140006,118.615677,130.009915,39.971217,26.286743,71.398787,65.292042,46.91733,65.042115,68.83167,106.869159,91.863197,114.650249,67.618575,86.990469,103.146643,121.522181,98.581227,123.8691,105.668198,120.610131,108.389549,145.081133,25.289369,31.775278,33.288578,61.699703,81.379797,91.174811,91.538063,110.938308,102.077723,109.040547,2,1,2,2,2,2
54.583961,56.875214,62.483266,44.415178,99.092969,100.446965,110.143466,60.775515,83.380755,93.911503,18.631783,36.96785,59.907559,62.156107,58.960817,69.77332,62.981198,63.012359,64.874894,80.195367,72.358933,84.836268,104.989858,120.335959,118.531742,128.129129,136.753725,132.181194,117.96431,127.912031,40.306522,25.987812,70.650868,66.03225,45.167314,64.915554,67.586128,105.501006,92.974343,114.11906,73.196628,75.612627,72.599846,44.025631,89.055703,53.021731,100.316347,71.351815,97.34964,81.711822,25.971563,31.862539,34.987172,62.940121,81.730172,90.486309,89.857018,110.320921,101.754277,107.317905,2,1,2,2,1,2
53.631645,60.002763,63.05399,45.233176,98.580299,99.922189,111.05866,61.287742,82.05546,94.189156,39.215069,59.000038,40.719664,52.982487,58.149996,73.270976,96.86281,107.879063,105.201733,120.298815,24.805444,58.754597,72.101606,66.649263,106.223614,104.933565,100.62721,89.266285,104.253013,123.687846,63.543436,54.769102,76.904698,70.778095,63.830304,106.853295,73.498316,89.74938,105.771186,111.882616,74.830048,79.502195,75.80417,44.640157,91.085022,51.1353,98.810476,71.912892,97.964407,81.912164,40.087573,64.044703,53.522009,81.811111,37.063159,48.642372,59.277852,75.560726,66.033244,87.357487,2,2,1,1,1,1
53.073219,60.449846,60.434909,44.040419,99.532834,99.344723,109.298007,61.418498,82.437831,94.745383,20.920007,38.811318,61.252377,64.587292,60.881116,72.184319,64.923869,65.178058,67.055943,81.994845,70.17471,82.402481,101.659399,117.876923,116.221081,125.455199,134.97409,129.771423,117.202731,126.458502,64.883326,52.160131,76.039324,70.127052,65.215017,105.222786,74.184257,88.771055,104.475092,111.771579,67.61663,86.216899,104.131256,122.594462,97.950458,122.077658,105.228126,121.484593,107.851981,144.125512,37.879418,65.979636,53.453993,80.361579,35.635891,46.874066,57.328672,73.960828,62.142546,90.419607,2,1,2,1,2,1
51.667942,60.744123,60.069499,45.415465,99.249472,99.910335,109.006439,61.736097,84.710138,95.131939,39.753276,60.538939,40.745461,53.882055,58.731763,75.278901,98.337704,109.535371,106.234756,120.701436,24.317711,60.025883,72.583852,68.696686,106.051652,106.057016,101.016102,89.448632,103.921029,123.412994,62.870447,52.545312,76.155548,69.714406,63.702406,104.252887,71.4685,88.376811,103.367309,110.436944,73.212439,78.774832,75.429333,43.786674,90.105005,51.092789,99.891387,71.102319,96.427609,80.573473,39.052383,65.414325,53.228853,80.763362,37.523962,47.056015,58.931136,75.565285,64.217048,89.200967,2,2,1,1,1,1
53.54598,60.834408,64.857591,45.520305,99.713035,99.344832,110.319959,62.272114,82.411777,96.488158,37.727205,57.120888,40.139416,50.733503,58.218584,73.824766,98.388559,107.372924,104.431642,118.995691,71.82405,83.863297,104.638131,118.761142,116.704851,127.54409,135.719164,132.095157,118.443873,127.369122,65.174403,51.073842,75.630511,68.692545,62.866354,106.2365,72.684295,87.940911,105.93152,113.100797,75.132396,79.395262,74.511958,43.668593,90.933274,51.454627,101.207425,70.766187,96.522119,82.325117,27.941128,35.393548,34.217626,64.650827,82.769829,91.022525,91.209937,111.124692,102.591265,107.248247,2,2,2,1,1,2
52.341548,60.752097,63.314748,45.894684,98.885036,99.583519,109.672389,60.209743,83.342161,95.09131,37.528771,58.784092,40.291745,54.372799,60.946941,74.478729,96.798145,108.718556,105.913287,121.093042,25.889573,60.640716,74.080707,70.087764,106.770537,105.698174,101.178858,87.881193,103.597498,123.06855,64.835925,53.90882,75.166155,68.518797,64.489486,105.88516,72.773826,86.706878,104.208765,111.328967,70.691775,88.649317,104.033954,121.846221,99.16263,123.062369,107.008214,122.210626,110.157431,144.621017,26.706618,31.571819,34.574894,62.457375,82.014481,92.178419,91.240324,109.645774,103.354446,107.545439,2,2,1,1,2,2
54.229394,60.337728,62.075226,45.771703,97.880486,101.235929,109.063782,62.570578,84.349695,95.654055,22.329663,41.318777,62.21651,65.944924,62.374832,73.319558,66.296407,66.462504,67.683218,82.950979,70.91177,84.293842,103.990708,119.875994,118.156387,127.493753,136.630622,132.100455,117.684437,126.647097,40.637955,28.42329,72.010027,65.836019,47.692807,63.71086,67.517283,106.22859,92.09132,114.688985,70.060651,88.42149,104.763847,124.398666,100.247715,122.805827,105.517733,122.773387,110.794291,145.971834,39.042299,66.353446,52.309005,80.786139,37.085423,47.70616,57.998286,74.695187,64.261285,88.41802,2,1,2,2,2,1
54.332229,59.834445,62.152221,43.713554,99.395851,98.95946,110.147805,62.23812,83.361252,94.146397,35.748119,58.863443,39.770323,51.544304,58.035029,72.502738,97.220638,107.70173,105.399133,119.091997,24.742563,60.674137,73.096491,70.348692,106.106937,105.711018,101.113634,88.533924,102.181454,124.50164,40.461153,26.860658,71.837592,66.185273,45.120175,64.960745,67.786964,104.975518,93.351033,115.345338,69.308519,88.940071,104.169165,123.446963,98.735823,123.120495,106.315465,122.744931,109.863033,144.763151,38.597252,65.922828,53.411383,80.969604,37.180245,47.643772,57.344227,72.689576,63.234032,88.939727,2,2,1,2,2,1
52.459175,60.167307,63.771792,46.385177,100.012588,100.093781,110.914052,61.235556,84.277382,95.435898,19.788368,37.427231,60.601501,63.721302,59.655781,69.887933,63.301013,63.479081,65.770197,80.550273,25.050565,61.038213,73.184386,70.29655,107.186078,105.41042,101.970148,88.684558,103.885559,125.017871,64.71155,52.748391,76.620717,71.076204,64.113788,105.57485,71.564784,86.089201,105.918805,109.979952,73.380595,79.546775,74.478166,45.016346,90.221807,51.674117,99.628416,70.617999,97.498535,80.692526,39.086224,65.10657,52.544484,83.371734,36.880523,48.557935,57.666918,74.515602,65.229626,88.656811,2,1,1,1,1,1
53.284144,60.340755,62.905632,45.21734,99.036502,98.93501,110.850096,62.406922,84.346246,95.004926,38.477507,58.677792,40.467252,54.092364,62.200851,73.882137,97.816282,106.652092,106.765838,120.177307,71.413909,83.774105,104.303911,119.732394,117.871304,127.242265,135.47772,132.302806,117.467805,127.860088,65.477269,53.193426,78.234942,70.582678,61.644166,105.056457,73.429924,86.426051,104.733057,112.681253,74.902832,78.067766,75.396884,42.819595,88.633407,51.941803,99.590559,72.032257,97.84444,81.072505,36.931545,64.894451,53.79747,80.595222,35.897306,47.343057,58.89704,73.461739,63.52656,87.975232,2,2,2,1,1,1
54.441126,60.748424,64.044931,45.323869,100.389027,100.634166,110.844249,62.962525,83.426985,94.735204,38.838328,60.966445,41.313004,52.257547,59.474121,73.408057,98.089162,107.999841,105.75365,121.098512,70.833332,82.011081,103.823733,119.867866,117.08009,126.964566,135.647206,131.550831,116.965988,126.127959,39.354515,26.2818,72.043462,65.390449,46.952271,63.772023,67.586826,106.109982,91.867697,114.673787,75.175773,80.292545,75.49427,45.729523,92.865961,51.837052,100.883324,70.968545,97.265448,82.477348,39.774293,66.542113,51.850471,80.907516,38.613994,47.921079,57.313969,74.159814,64.790154,89.28077,2,2,2,2,1,1
54.534122,59.544254,61.77986,45.147593,99.628628,100.984874,108.88634,62.626726,85.161392,96.069108,20.917007,39.174621,61.165153,64.767538,60.848185,71.778577,64.418535,64.534173,67.305765,82.123313,24.363892,61.03189,73.620876,69.666641,105.36218,106.595154,102.188061,89.748984,103.340615,124.79903,40.709643,26.350958,71.60729,66.122033,46.488418,66.171559,67.998723,107.544174,92.233526,114.806372,73.654205,76.82916,76.296155,44.451238,89.928628,51.299103,99.021281,70.188819,96.403134,80.48236,39.11175,66.876389,53.311577,79.44474,35.256031,48.784486,59.606615,76.331605,65.10482,87.15813,2,1,1,2,1,1
54.888296,59.558926,64.855533,47.025279,101.403579,100.441312,110.285515,63.075258,83.978801,95.528763,20.184514,38.213239,60.127103,63.858691,59.715279,71.035869,63.875186,63.856729,66.48817,81.821011,69.338302,81.967944,103.858113,117.971131,116.813026,125.661079,134.120865,129.456707,115.736504,127.030904,41.480087,28.017397,71.023383,65.877528,44.145944,63.008541,69.468514,106.270521,92.489649,114.906718,76.248907,78.298111,74.566168,42.717356,90.761861,51.829595,100.346927,70.787215,98.174191,81.76192,38.426146,68.081586,52.821773,80.534393,35.803272,49.227619,56.896275,75.666982,64.184427,88.790857,2,1,2,2,1,1
53.850243,60.632174,63.229627,46.722844,97.217173,100.080437,109.359003,61.997295,82.450524,95.2517,20.091206,38.435136,60.044358,63.913311,60.175335,71.022635,63.860395,63.28447,65.902932,81.190626,70.129812,81.701627,102.708618,117.654299,116.400993,126.628503,134.991707,131.24256,116.45857,125.847865,40.377645,27.006402,71.853541,64.696578,47.344455,64.88064,67.829266,104.256492,92.050033,112.267965,74.665682,76.632459,74.265395,45.570452,90.214248,50.648387,98.95479,71.066882,96.841665,81.047767,37.656104,64.187279,52.899247,81.919344,38.074241,48.429177,58.586286,74.020495,63.189186,88.449922,2,1,2,2,1,1
53.069436,60.564388,62.940429,45.515533,101.310055,99.124376,111.524891,62.770578,84.1967,95.361363,19.999764,38.262809,60.787286,63.53127,59.709562,70.693392,63.436823,63.187081,65.957598,80.699672,71.684205,83.752599,104.862825,118.946039,119.127404,127.842148,136.426684,131.588845,118.069003,128.230797,62.776087,52.133458,74.330011,69.439947,62.652559,106.955848,72.689499,86.857442,104.666092,112.026713,75.62851,78.959678,74.485213,44.482606,90.567368,51.830651,99.101496,69.344488,96.785854,79.869562,25.919334,30.088299,35.114199,63.419947,82.552723,91.334019,91.713839,109.855692,101.778346,107.067829,2,1,2,1,1,2
54.495264,61.30366,61.591328,45.000067,99.663666,99.878811,108.898674,61.380614,84.267157,95.377037,37.374968,57.899671,39.194765,52.493108,58.430813,73.2541,97.728028,107.889615,103.775085,119.123657,23.762275,60.758584,72.268048,67.892044,104.496362,106.322386,100.855856,89.56457,100.561401,123.108625,41.991073,29.268438,70.94726,64.760234,46.918581,63.887536,68.156813,106.292904,91.215158,113.95173,73.79394,77.609248,75.366088,42.597945,90.392785,51.384235,99.58701,70.76041,96.540928,80.991632,27.889352,30.658352,34.947015,63.204192,82.376851,90.544553,91.298248,110.411399,101.45888,108.259097,2,2,1,2,1,2
54.28528,59.992064,64.56876,45.989579,100.843972,99.045458,110.384675,63.222188,83.73922,96.750601,39.305145,59.020266,40.923483,53.045429,60.506693,74.552139,100.409297,108.631606,106.571226,121.43374,24.97696,59.835807,72.763951,69.602375,106.951226,106.650971,100.879418,89.011188,102.784218,122.062599,39.749761,27.419633,70.122427,65.882519,45.496052,65.198111,68.030016,105.664897,92.335021,114.003219,75.645797,77.733447,74.304487,43.431934,92.185527,51.122469,99.973526,71.042321,96.980378,83.425828,38.792214,67.677568,53.121008,81.373538,35.768976,48.480383,57.268609,74.143179,63.487532,88.380911,2,2,1,2,1,1
55.161577,60.402655,61.525954,46.917701,100.96062,98.024352,110.114128,61.286297,82.640941,95.969184,20.547546,39.095575,60.54256,63.995968,59.879561,71.554689,65.218903,64.314261,67.138278,81.698063,24.497796,60.309314,73.010849,69.131916,105.332141,105.451528,101.474921,88.543191,101.6571,124.075818,40.769998,27.683821,72.81504,65.684646,45.572622,65.392331,67.828963,107.017606,92.381327,115.938208,73.074902,79.069566,73.684285,44.738575,88.942455,50.78499,98.616269,70.296789,95.547801,81.20167,41.24516,65.953853,53.059526,80.498901,37.009416,46.707706,56.686056,76.002163,64.689185,89.06173,2,1,1,2,1,1
53.80665,60.197218,64.145366,46.230915,99.962863,99.679656,109.837418,61.705756,83.219917,95.760509,19.939886,39.051485,61.450814,63.95094,61.176817,71.972331,64.75118,63.990806,66.549352,82.171997,23.977306,59.218497,71.059163,66.475094,104.634978,105.952631,101.15627,86.702689,103.357823,122.784523,39.462365,26.566784,72.469396,65.233539,45.764911,63.533227,67.120044,105.75016,92.280447,114.194569,73.272843,77.190793,72.75196,44.196906,89.829083,51.447827,99.025772,70.490645,97.627705,80.598116,26.165889,31.143754,33.010759,63.511115,81.595127,89.69657,90.036187,109.874437,100.535459,107.128536,2,1,1,2,1,2
